"@timestamp","kubernetes.labels.app_kubernetes_io/instance","kubernetes.container.memory.usage.bytes","kubernetes.container.cpu.usage.nanocores"
"December 10th 2019, 00:36:59.106","node-6","97,173,504","2,742,188"
"December 10th 2019, 00:36:59.106","node-3","114,483,200","2,473,484"
"December 10th 2019, 00:36:46.787","node-2","186,142,720","4,372,169"
"December 10th 2019, 00:36:46.787","node-5","101,900,288","2,560,113"
"December 10th 2019, 00:36:46.787","node-14","94,494,720","1,319,837"
"December 10th 2019, 00:36:28.199","node-12","97,308,672","3,063,271"
"December 10th 2019, 00:36:28.199","node-9","110,780,416","6,791,189"
"December 10th 2019, 00:36:28.199","node-20","99,794,944","2,420,703"
"December 10th 2019, 00:36:28.199","node-19","100,143,104","2,797,878"
"December 10th 2019, 00:36:28.199","node-7","128,528,384","6,625,551"
"December 10th 2019, 00:36:11.732","node-15","102,965,248","2,458,834"
"December 10th 2019, 00:36:11.732","node-13","103,784,448","4,097,341"
"December 10th 2019, 00:36:11.732","node-16","97,284,096","2,236,399"
"December 10th 2019, 00:36:08.888","node-28","94,064,640","2,502,180"
"December 10th 2019, 00:36:08.888","node-22","95,789,056","4,123,925"
"December 10th 2019, 00:36:08.888","node-1","121,823,232","4,121,827"
"December 10th 2019, 00:36:08.888","node-8","98,697,216","2,124,713"
"December 10th 2019, 00:36:08.888","node-18","154,546,176","4,309,314"
"December 10th 2019, 00:36:08.888","node-4","102,756,352","4,658,279"
"December 10th 2019, 00:34:59.106","node-17","97,415,168","5,573,626"
"December 10th 2019, 00:34:59.106","node-10","145,625,088","4,909,491"
"December 10th 2019, 00:34:59.106","node-6","98,185,216","2,852,181"
"December 10th 2019, 00:34:59.106","node-25","101,740,544","4,257,508"
"December 10th 2019, 00:34:59.106","node-46","98,971,648","3,617,633"
"December 10th 2019, 00:34:59.106","node-50","99,684,352","2,118,422"
"December 10th 2019, 00:34:59.106","node-3","114,774,016","3,531,278"
"December 10th 2019, 00:34:59.106","node-40","106,971,136","2,536,592"
"December 10th 2019, 00:34:59.106","node-32","103,657,472","4,436,760"
"December 10th 2019, 00:34:59.106","node-11","102,707,200","3,222,602"
"December 10th 2019, 00:34:59.106","node-37","104,919,040","2,792,267"
"December 10th 2019, 00:34:59.106","node-23","118,808,576","5,254,940"
"December 10th 2019, 00:34:59.106","node-24","105,525,248","3,492,646"
"December 10th 2019, 00:34:59.106","node-44","107,421,696","4,623,379"
"December 10th 2019, 00:34:46.787","node-56","103,952,384","2,400,853"
"December 10th 2019, 00:34:46.787","node-49","102,973,440","3,330,675"
"December 10th 2019, 00:34:46.787","node-27","104,710,144","5,530,727"
"December 10th 2019, 00:34:46.787","node-2","186,114,048","6,977,331"
"December 10th 2019, 00:34:46.787","node-5","103,456,768","5,470,045"
"December 10th 2019, 00:34:46.787","node-14","92,872,704","3,244,565"
"December 10th 2019, 00:34:46.787","node-43","100,519,936","10,243,214"
"December 10th 2019, 00:34:46.787","node-21","99,880,960","3,408,344"
"December 10th 2019, 00:34:46.787","node-34","107,180,032","3,942,981"
"December 10th 2019, 00:34:46.787","node-30","101,007,360","2,862,179"
"December 10th 2019, 00:34:46.787","node-36","103,649,280","2,524,421"
"December 10th 2019, 00:34:28.200","node-48","108,769,280","8,033,976"
"December 10th 2019, 00:34:28.200","node-29","102,711,296","3,418,595"
"December 10th 2019, 00:34:28.200","node-19","100,913,152","7,161,717"
"December 10th 2019, 00:34:28.200","node-54","107,134,976","6,083,731"
"December 10th 2019, 00:34:28.200","node-9","110,080,000","6,296,111"
"December 10th 2019, 00:34:28.200","node-26","108,154,880","4,649,567"
"December 10th 2019, 00:34:28.200","node-39","103,796,736","5,253,769"
"December 10th 2019, 00:34:28.200","node-52","105,988,096","4,403,540"
"December 10th 2019, 00:34:28.200","node-57","105,877,504","3,679,349"
"December 10th 2019, 00:34:28.200","node-12","98,172,928","4,658,371"
"December 10th 2019, 00:34:28.200","node-7","160,546,816","3,555,865"
"December 10th 2019, 00:34:28.200","node-20","101,605,376","6,298,357"
"December 10th 2019, 00:34:11.732","node-33","96,030,720","5,133,090"
"December 10th 2019, 00:34:11.732","node-58","91,942,912","2,602,932"
"December 10th 2019, 00:34:11.732","node-51","102,883,328","6,287,520"
"December 10th 2019, 00:34:11.732","node-31","98,410,496","6,618,884"
"December 10th 2019, 00:34:11.732","node-53","100,966,400","4,481,060"
"December 10th 2019, 00:34:11.732","node-15","104,210,432","8,354,888"
"December 10th 2019, 00:34:11.732","node-13","103,911,424","2,577,680"
"December 10th 2019, 00:34:11.732","node-16","98,594,816","6,783,916"
"December 10th 2019, 00:34:08.888","node-63","101,761,024","5,064,042"
"December 10th 2019, 00:34:08.888","node-18","155,574,272","10,744,164"
"December 10th 2019, 00:34:08.888","node-28","95,158,272","4,361,091"
"December 10th 2019, 00:34:08.888","node-22","96,698,368","4,949,506"
"December 10th 2019, 00:34:08.888","node-47","98,729,984","5,365,405"
"December 10th 2019, 00:34:08.888","node-42","152,121,344","4,154,817"
"December 10th 2019, 00:34:08.888","node-8","99,450,880","4,604,988"
"December 10th 2019, 00:34:08.888","node-35","104,931,328","6,361,010"
"December 10th 2019, 00:34:08.888","node-41","103,845,888","8,208,547"
"December 10th 2019, 00:34:08.888","node-38","107,802,624","9,062,405"
"December 10th 2019, 00:34:08.888","node-61","103,313,408","9,259,689"
"December 10th 2019, 00:34:08.888","node-60","106,954,752","4,374,020"
"December 10th 2019, 00:34:08.888","node-71","99,377,152","2,921,423"
"December 10th 2019, 00:34:08.888","node-45","93,605,888","6,429,393"
"December 10th 2019, 00:34:08.888","node-4","102,588,416","8,780,980"
"December 10th 2019, 00:34:08.888","node-1","123,342,848","4,747,353"
"December 10th 2019, 00:34:08.888","node-65","99,692,544","6,458,635"
"December 10th 2019, 00:32:59.106","node-67","100,810,752","4,477,449"
"December 10th 2019, 00:32:59.106","node-10","177,082,368","3,713,460"
"December 10th 2019, 00:32:59.106","node-75","102,313,984","6,143,182"
"December 10th 2019, 00:32:59.106","node-11","103,280,640","3,165,738"
"December 10th 2019, 00:32:59.106","node-37","104,751,104","6,314,651"
"December 10th 2019, 00:32:59.106","node-88","104,804,352","6,865,228"
"December 10th 2019, 00:32:59.106","node-70","98,426,880","8,257,698"
"December 10th 2019, 00:32:59.106","node-24","104,947,712","6,844,833"
"December 10th 2019, 00:32:59.106","node-3","116,645,888","6,939,727"
"December 10th 2019, 00:32:59.106","node-23","117,616,640","4,519,877"
"December 10th 2019, 00:32:59.106","node-25","101,740,544","6,858,127"
"December 10th 2019, 00:32:59.106","node-32","102,158,336","4,622,012"
"December 10th 2019, 00:32:59.106","node-96","102,883,328","6,391,683"
"December 10th 2019, 00:32:59.106","node-64","101,384,192","3,605,160"
"December 10th 2019, 00:32:59.106","node-91","98,934,784","6,175,225"
"December 10th 2019, 00:32:59.106","node-50","98,037,760","4,699,153"
"December 10th 2019, 00:32:59.106","node-40","106,696,704","3,214,086"
"December 10th 2019, 00:32:59.106","node-69","95,584,256","3,997,711"
"December 10th 2019, 00:32:59.106","node-17","96,448,512","6,763,483"
"December 10th 2019, 00:32:59.106","node-44","107,491,328","4,546,904"
"December 10th 2019, 00:32:59.106","node-55","100,143,104","2,440,594"
"December 10th 2019, 00:32:59.106","node-6","98,000,896","2,939,751"
"December 10th 2019, 00:32:59.106","node-84","102,891,520","4,557,158"
"December 10th 2019, 00:32:59.106","node-46","96,595,968","4,538,364"
"December 10th 2019, 00:32:46.787","node-59","96,591,872","5,900,009"
"December 10th 2019, 00:32:46.787","node-100","99,037,184","3,549,546"
"December 10th 2019, 00:32:46.787","node-68","101,838,848","4,425,198"
"December 10th 2019, 00:32:46.787","node-30","100,061,184","5,441,972"
"December 10th 2019, 00:32:46.787","node-49","104,628,224","6,219,213"
"December 10th 2019, 00:32:46.787","node-95","94,625,792","5,696,591"
"December 10th 2019, 00:32:46.787","node-43","99,635,200","5,576,241"
"December 10th 2019, 00:32:46.787","node-74","103,510,016","6,969,453"
"December 10th 2019, 00:32:46.787","node-2","186,089,472","4,506,407"
"December 10th 2019, 00:32:46.787","node-5","102,424,576","8,575,778"
"December 10th 2019, 00:32:46.787","node-87","96,333,824","5,779,439"
"December 10th 2019, 00:32:46.787","node-14","94,437,376","4,432,366"
"December 10th 2019, 00:32:46.787","node-56","104,394,752","6,173,427"
"December 10th 2019, 00:32:46.787","node-82","102,875,136","3,263,640"
"December 10th 2019, 00:32:46.787","node-66","97,271,808","15,389,495"
"December 10th 2019, 00:32:46.787","node-77","100,589,568","5,591,357"
"December 10th 2019, 00:32:46.787","node-34","106,455,040","5,464,987"
"December 10th 2019, 00:32:46.787","node-36","103,256,064","2,901,736"
"December 10th 2019, 00:32:46.787","node-27","104,632,320","16,834,076"
"December 10th 2019, 00:32:46.787","node-62","94,875,648","4,064,411"
"December 10th 2019, 00:32:46.787","node-21","99,012,608","3,484,852"
"December 10th 2019, 00:32:28.199","node-52","105,988,096","8,803,918"
"December 10th 2019, 00:32:28.199","node-80","97,144,832","6,422,083"
"December 10th 2019, 00:32:28.199","node-79","100,646,912","3,971,415"
"December 10th 2019, 00:32:28.199","node-29","102,965,248","3,832,376"
"December 10th 2019, 00:32:28.199","node-85","95,514,624","5,686,045"
"December 10th 2019, 00:32:28.199","node-12","97,304,576","8,307,207"
"December 10th 2019, 00:32:28.199","node-97","104,370,176","6,367,716"
"December 10th 2019, 00:32:28.199","node-54","104,873,984","4,312,373"
"December 10th 2019, 00:32:28.199","node-7","167,378,944","6,921,431"
"December 10th 2019, 00:32:28.199","node-92","101,421,056","6,294,397"
"December 10th 2019, 00:32:28.199","node-39","101,888,000","5,012,509"
"December 10th 2019, 00:32:28.199","node-57","105,844,736","5,453,496"
"December 10th 2019, 00:32:28.199","node-9","109,817,856","7,268,974"
"December 10th 2019, 00:32:28.199","node-19","100,286,464","8,229,749"
"December 10th 2019, 00:32:28.199","node-48","107,696,128","5,462,289"
"December 10th 2019, 00:32:28.199","node-20","101,576,704","3,178,408"
"December 10th 2019, 00:32:28.199","node-26","107,950,080","7,224,357"
"December 10th 2019, 00:32:28.199","node-99","102,363,136","4,279,528"
"December 10th 2019, 00:32:11.732","node-58","91,668,480","2,683,651"
"December 10th 2019, 00:32:11.732","node-33","94,998,528","5,180,256"
"December 10th 2019, 00:32:11.732","node-13","100,864,000","4,087,871"
"December 10th 2019, 00:32:11.732","node-89","94,601,216","3,855,732"
"December 10th 2019, 00:32:11.732","node-51","100,978,688","3,478,268"
"December 10th 2019, 00:32:11.732","node-90","96,096,256","7,385,622"
"December 10th 2019, 00:32:11.732","node-31","97,062,912","4,284,968"
"December 10th 2019, 00:32:11.732","node-53","102,191,104","6,196,965"
"December 10th 2019, 00:32:11.732","node-16","98,566,144","3,304,555"
"December 10th 2019, 00:32:11.732","node-98","99,819,520","6,222,643"
"December 10th 2019, 00:32:11.732","node-15","103,428,096","4,762,450"
"December 10th 2019, 00:32:11.732","node-81","99,868,672","4,390,224"
"December 10th 2019, 00:32:11.732","node-76","96,350,208","5,536,487"
"December 10th 2019, 00:32:11.732","node-78","98,095,104","5,329,890"
"December 10th 2019, 00:32:11.732","node-72","96,210,944","4,388,995"
"December 10th 2019, 00:32:08.888","node-93","102,334,464","5,028,801"
"December 10th 2019, 00:32:08.888","node-86","102,662,144","3,165,860"
"December 10th 2019, 00:32:08.888","node-45","93,917,184","15,464,451"
"December 10th 2019, 00:32:08.888","node-8","99,213,312","6,361,695"
"December 10th 2019, 00:32:08.888","node-28","94,359,552","3,256,523"
"December 10th 2019, 00:32:08.888","node-83","99,938,304","5,354,683"
"December 10th 2019, 00:32:08.888","node-71","98,603,008","7,079,135"
"December 10th 2019, 00:32:08.888","node-73","103,579,648","3,335,579"
"December 10th 2019, 00:32:08.888","node-4","102,084,608","6,619,097"
"December 10th 2019, 00:32:08.888","node-65","100,773,888","5,901,450"
"December 10th 2019, 00:32:08.888","node-63","101,220,352","5,026,494"
"December 10th 2019, 00:32:08.888","node-35","102,703,104","4,453,876"
"December 10th 2019, 00:32:08.888","node-42","151,355,392","5,095,598"
"December 10th 2019, 00:32:08.888","node-1","123,334,656","3,126,844"
"December 10th 2019, 00:32:08.888","node-94","101,613,568","3,173,807"
"December 10th 2019, 00:32:08.888","node-22","96,673,792","4,784,666"
"December 10th 2019, 00:32:08.888","node-61","102,858,752","4,539,536"
"December 10th 2019, 00:32:08.888","node-41","103,845,888","5,799,731"
"December 10th 2019, 00:32:08.888","node-60","106,954,752","6,965,404"
"December 10th 2019, 00:32:08.888","node-18","155,336,704","6,260,017"
"December 10th 2019, 00:32:08.888","node-38","106,352,640","3,247,694"
"December 10th 2019, 00:32:08.888","node-47","98,717,696","3,774,861"
"December 10th 2019, 00:30:59.106","node-44","106,848,256","4,942,162"
"December 10th 2019, 00:30:59.106","node-55","99,950,592","6,123,052"
"December 10th 2019, 00:30:59.106","node-25","101,388,288","3,679,088"
"December 10th 2019, 00:30:59.106","node-6","97,980,416","4,565,004"
"December 10th 2019, 00:30:59.106","node-67","100,798,464","3,015,768"
"December 10th 2019, 00:30:59.106","node-32","102,981,632","4,009,930"
"December 10th 2019, 00:30:59.106","node-91","110,903,296","5,181,245"
"December 10th 2019, 00:30:59.106","node-46","96,997,376","5,462,218"
"December 10th 2019, 00:30:59.106","node-96","104,390,656","4,803,101"
"December 10th 2019, 00:30:59.106","node-88","103,677,952","3,712,617"
"December 10th 2019, 00:30:59.106","node-75","101,568,512","3,379,925"
"December 10th 2019, 00:30:59.106","node-69","95,924,224","3,491,527"
"December 10th 2019, 00:30:59.106","node-3","114,204,672","5,340,743"
"December 10th 2019, 00:30:59.106","node-84","102,752,256","7,214,216"
"December 10th 2019, 00:30:59.106","node-40","106,635,264","4,658,673"
"December 10th 2019, 00:30:59.106","node-64","101,371,904","3,502,033"
"December 10th 2019, 00:30:59.106","node-37","104,599,552","3,829,030"
"December 10th 2019, 00:30:59.106","node-10","176,992,256","1,855,856"
"December 10th 2019, 00:30:59.106","node-17","94,814,208","3,172,003"
"December 10th 2019, 00:30:59.106","node-50","97,796,096","6,294,716"
"December 10th 2019, 00:30:59.106","node-23","119,439,360","17,570,921"
"December 10th 2019, 00:30:59.106","node-11","103,280,640","4,833,915"
"December 10th 2019, 00:30:59.106","node-70","97,599,488","4,556,015"
"December 10th 2019, 00:30:59.106","node-24","104,579,072","3,208,752"
"December 10th 2019, 00:30:46.787","node-66","95,023,104","2,782,093"
"December 10th 2019, 00:30:46.787","node-77","102,125,568","8,030,005"
"December 10th 2019, 00:30:46.787","node-36","102,916,096","6,503,805"
"December 10th 2019, 00:30:46.787","node-21","98,717,696","5,139,504"
"December 10th 2019, 00:30:46.787","node-34","106,401,792","6,497,650"
"December 10th 2019, 00:30:46.787","node-74","103,211,008","5,623,712"
"December 10th 2019, 00:30:46.787","node-62","94,851,072","4,758,587"
"December 10th 2019, 00:30:46.787","node-27","104,693,760","4,401,601"
"December 10th 2019, 00:30:46.787","node-43","98,955,264","6,062,092"
"December 10th 2019, 00:30:46.787","node-56","104,378,368","4,597,136"
"December 10th 2019, 00:30:46.787","node-30","99,999,744","5,692,492"
"December 10th 2019, 00:30:46.787","node-95","93,265,920","3,174,785"
"December 10th 2019, 00:30:46.787","node-49","104,255,488","5,828,689"
"December 10th 2019, 00:30:46.787","node-100","99,033,088","3,953,095"
"December 10th 2019, 00:30:46.787","node-87","95,510,528","7,204,441"
"December 10th 2019, 00:30:46.787","node-82","102,862,848","5,492,776"
"December 10th 2019, 00:30:46.787","node-5","101,855,232","6,488,930"
"December 10th 2019, 00:30:46.787","node-14","94,425,088","5,336,147"
"December 10th 2019, 00:30:46.787","node-59","96,501,760","4,817,454"
"December 10th 2019, 00:30:46.787","node-2","186,089,472","13,965,015"
"December 10th 2019, 00:30:46.787","node-68","101,711,872","3,354,741"
"December 10th 2019, 00:30:28.198","node-92","100,229,120","4,912,662"
"December 10th 2019, 00:30:28.198","node-52","105,979,904","4,273,514"
"December 10th 2019, 00:30:28.198","node-9","109,486,080","8,063,622"
"December 10th 2019, 00:30:28.198","node-7","167,354,368","4,024,787"
"December 10th 2019, 00:30:28.198","node-48","108,732,416","4,746,684"
"December 10th 2019, 00:30:28.198","node-39","102,694,912","12,777,362"
"December 10th 2019, 00:30:28.198","node-85","94,396,416","6,729,230"
"December 10th 2019, 00:30:28.198","node-54","105,238,528","5,508,772"
"December 10th 2019, 00:30:28.198","node-20","101,556,224","5,748,580"
"December 10th 2019, 00:30:28.198","node-99","102,346,752","7,270,736"
"December 10th 2019, 00:30:28.198","node-79","100,614,144","9,881,590"
"December 10th 2019, 00:30:28.198","node-97","104,337,408","9,117,047"
"December 10th 2019, 00:30:28.198","node-57","104,710,144","4,661,370"
"December 10th 2019, 00:30:28.198","node-12","96,219,136","8,173,132"
"December 10th 2019, 00:30:28.198","node-80","96,923,648","5,752,813"
"December 10th 2019, 00:30:28.198","node-29","101,744,640","8,699,312"
"December 10th 2019, 00:30:28.198","node-19","100,155,392","15,960,091"
"December 10th 2019, 00:30:28.198","node-26","107,859,968","6,142,329"
"December 10th 2019, 00:30:11.732","node-98","98,721,792","2,856,609"
"December 10th 2019, 00:30:11.732","node-13","100,818,944","2,839,223"
"December 10th 2019, 00:30:11.732","node-31","96,280,576","6,155,266"
"December 10th 2019, 00:30:11.732","node-81","99,196,928","5,276,337"
"December 10th 2019, 00:30:11.732","node-53","100,761,600","3,727,393"
"December 10th 2019, 00:30:11.732","node-89","94,474,240","4,231,033"
"December 10th 2019, 00:30:11.732","node-72","95,518,720","4,933,153"
"December 10th 2019, 00:30:11.732","node-76","95,580,160","5,128,657"
"December 10th 2019, 00:30:11.732","node-78","98,070,528","4,620,356"
"December 10th 2019, 00:30:11.732","node-51","98,844,672","6,181,254"
"December 10th 2019, 00:30:11.732","node-15","103,395,328","8,634,586"
"December 10th 2019, 00:30:11.732","node-90","95,879,168","5,169,202"
"December 10th 2019, 00:30:11.732","node-58","101,916,672","4,587,513"
"December 10th 2019, 00:30:11.732","node-33","93,675,520","13,261,220"
"December 10th 2019, 00:30:11.732","node-16","98,275,328","3,494,020"
"December 10th 2019, 00:30:08.888","node-35","101,244,928","4,236,833"
"December 10th 2019, 00:30:08.888","node-94","100,540,416","6,573,931"
"December 10th 2019, 00:30:08.888","node-65","100,413,440","5,121,288"
"December 10th 2019, 00:30:08.888","node-22","96,600,064","4,822,012"
"December 10th 2019, 00:30:08.888","node-4","100,630,528","3,870,146"
"December 10th 2019, 00:30:08.888","node-83","98,754,560","4,107,830"
"December 10th 2019, 00:30:08.888","node-47","98,586,624","3,725,168"
"December 10th 2019, 00:30:08.888","node-71","98,545,664","3,598,241"
"December 10th 2019, 00:30:08.888","node-61","102,846,464","6,101,244"
"December 10th 2019, 00:30:08.888","node-8","99,184,640","6,127,333"
"December 10th 2019, 00:30:08.888","node-63","101,036,032","5,677,883"
"December 10th 2019, 00:30:08.888","node-86","102,633,472","5,068,596"
"December 10th 2019, 00:30:08.888","node-73","103,563,264","7,834,405"
"December 10th 2019, 00:30:08.888","node-41","105,910,272","11,892,220"
"December 10th 2019, 00:30:08.888","node-45","100,466,688","19,769,440"
"December 10th 2019, 00:30:08.888","node-42","150,454,272","5,931,715"
"December 10th 2019, 00:30:08.888","node-18","155,267,072","5,216,285"
"December 10th 2019, 00:30:08.888","node-28","93,511,680","4,609,855"
"December 10th 2019, 00:30:08.888","node-1","123,318,272","6,992,738"
"December 10th 2019, 00:30:08.888","node-38","107,372,544","4,788,353"
"December 10th 2019, 00:30:08.888","node-60","106,721,280","4,364,058"
"December 10th 2019, 00:30:08.888","node-93","101,330,944","3,222,243"
"December 10th 2019, 00:28:59.106","node-37","104,431,616","6,294,936"
"December 10th 2019, 00:28:59.106","node-70","97,001,472","5,446,227"
"December 10th 2019, 00:28:59.106","node-88","101,576,704","3,169,194"
"December 10th 2019, 00:28:59.106","node-96","103,972,864","6,609,728"
"December 10th 2019, 00:28:59.106","node-40","105,811,968","4,202,245"
"December 10th 2019, 00:28:59.106","node-3","113,741,824","17,858,367"
"December 10th 2019, 00:28:59.106","node-44","106,582,016","22,436,816"
"December 10th 2019, 00:28:59.106","node-17","93,982,720","3,190,379"
"December 10th 2019, 00:28:59.106","node-10","176,812,032","2,933,552"
"December 10th 2019, 00:28:59.106","node-25","99,934,208","5,232,283"
"December 10th 2019, 00:28:59.106","node-23","116,084,736","4,332,139"
"December 10th 2019, 00:28:59.106","node-32","102,477,824","14,738,891"
"December 10th 2019, 00:28:59.106","node-46","96,333,824","4,053,443"
"December 10th 2019, 00:28:59.106","node-84","101,605,376","6,435,700"
"December 10th 2019, 00:28:59.106","node-55","98,512,896","3,639,264"
"December 10th 2019, 00:28:59.106","node-64","101,085,184","3,441,554"
"December 10th 2019, 00:28:59.106","node-91","110,518,272","3,307,973"
"December 10th 2019, 00:28:59.106","node-75","99,028,992","2,732,793"
"December 10th 2019, 00:28:59.106","node-11","104,263,680","2,669,806"
"December 10th 2019, 00:28:59.106","node-24","103,501,824","3,247,875"
"December 10th 2019, 00:28:59.106","node-50","96,509,952","7,017,341"
"December 10th 2019, 00:28:59.106","node-69","94,523,392","7,688,930"
"December 10th 2019, 00:28:59.106","node-6","96,911,360","6,036,252"
"December 10th 2019, 00:28:59.106","node-67","100,663,296","5,786,818"
"December 10th 2019, 00:28:46.787","node-36","102,002,688","3,721,216"
"December 10th 2019, 00:28:46.787","node-14","94,236,672","2,718,687"
"December 10th 2019, 00:28:46.787","node-87","94,871,552","8,533,405"
"December 10th 2019, 00:28:46.787","node-21","98,652,160","3,664,930"
"December 10th 2019, 00:28:46.787","node-59","96,452,608","5,740,833"
"December 10th 2019, 00:28:46.787","node-77","99,098,624","4,010,908"
"December 10th 2019, 00:28:46.787","node-27","104,509,440","5,739,254"
"December 10th 2019, 00:28:46.787","node-74","102,416,384","4,189,199"
"December 10th 2019, 00:28:46.787","node-62","92,774,400","7,124,676"
"December 10th 2019, 00:28:46.787","node-82","102,440,960","6,215,478"
"December 10th 2019, 00:28:46.787","node-2","189,116,416","4,444,633"
"December 10th 2019, 00:28:46.787","node-5","100,810,752","2,712,104"
"December 10th 2019, 00:28:46.787","node-100","98,689,024","8,478,436"
"December 10th 2019, 00:28:46.787","node-68","101,318,656","5,164,688"
"December 10th 2019, 00:28:46.787","node-66","94,806,016","4,232,444"
"December 10th 2019, 00:28:46.787","node-30","99,381,248","4,198,044"
"December 10th 2019, 00:28:46.787","node-95","92,565,504","5,030,319"
"December 10th 2019, 00:28:46.787","node-43","96,423,936","9,793,101"
"December 10th 2019, 00:28:46.787","node-56","101,621,760","6,506,769"
"December 10th 2019, 00:28:46.787","node-34","106,262,528","21,961,306"
"December 10th 2019, 00:28:46.787","node-49","103,251,968","7,866,434"
"December 10th 2019, 00:28:28.200","node-79","99,504,128","5,914,965"
"December 10th 2019, 00:28:28.200","node-54","103,759,872","5,158,331"
"December 10th 2019, 00:28:28.200","node-85","93,773,824","6,216,291"
"December 10th 2019, 00:28:28.200","node-57","104,689,664","4,258,939"
"December 10th 2019, 00:28:28.200","node-12","95,825,920","4,184,536"
"December 10th 2019, 00:28:28.200","node-97","103,682,048","5,896,788"
"December 10th 2019, 00:28:28.200","node-39","108,777,472","15,359,810"
"December 10th 2019, 00:28:28.200","node-29","102,727,680","6,277,157"
"December 10th 2019, 00:28:28.200","node-7","167,157,760","4,276,475"
"December 10th 2019, 00:28:28.200","node-52","105,959,424","5,055,848"
"December 10th 2019, 00:28:28.200","node-26","109,838,336","3,542,084"
"December 10th 2019, 00:28:28.200","node-20","101,535,744","3,902,222"
"December 10th 2019, 00:28:28.200","node-92","97,505,280","4,984,593"
"December 10th 2019, 00:28:28.200","node-9","107,339,776","5,155,690"
"December 10th 2019, 00:28:28.200","node-19","99,938,304","6,526,109"
"December 10th 2019, 00:28:28.200","node-48","108,724,224","5,134,457"
"December 10th 2019, 00:28:28.200","node-99","102,313,984","6,809,928"
"December 10th 2019, 00:28:28.200","node-80","96,559,104","7,257,751"
"December 10th 2019, 00:28:11.732","node-72","91,353,088","5,862,277"
"December 10th 2019, 00:28:11.732","node-51","100,016,128","7,294,805"
"December 10th 2019, 00:28:11.732","node-13","100,151,296","12,339,525"
"December 10th 2019, 00:28:11.732","node-16","97,787,904","21,069,601"
"December 10th 2019, 00:28:11.732","node-90","94,474,240","8,177,432"
"December 10th 2019, 00:28:11.732","node-58","101,453,824","7,449,753"
"December 10th 2019, 00:28:11.732","node-76","95,563,776","6,413,631"
"December 10th 2019, 00:28:11.732","node-33","100,941,824","6,911,390"
"December 10th 2019, 00:28:11.732","node-15","102,035,456","2,558,744"
"December 10th 2019, 00:28:11.732","node-98","98,836,480","18,320,042"
"December 10th 2019, 00:28:11.732","node-78","98,045,952","7,819,157"
"December 10th 2019, 00:28:11.732","node-89","96,210,944","21,360,664"
"December 10th 2019, 00:28:11.732","node-53","99,008,512","9,984,685"
"December 10th 2019, 00:28:11.732","node-81","99,082,240","11,791,333"
"December 10th 2019, 00:28:11.732","node-31","94,388,224","6,342,061"
"December 10th 2019, 00:28:08.888","node-42","149,770,240","5,903,207"
"December 10th 2019, 00:28:08.888","node-60","105,336,832","4,382,502"
"December 10th 2019, 00:28:08.888","node-83","98,701,312","3,503,926"
"December 10th 2019, 00:28:08.888","node-4","100,544,512","7,690,345"
"December 10th 2019, 00:28:08.888","node-1","123,277,312","2,812,260"
"December 10th 2019, 00:28:08.888","node-61","102,748,160","3,625,207"
"December 10th 2019, 00:28:08.888","node-47","98,488,320","4,454,565"
"December 10th 2019, 00:28:08.888","node-41","102,903,808","3,563,048"
"December 10th 2019, 00:28:08.888","node-93","100,663,296","5,371,294"
"December 10th 2019, 00:28:08.888","node-22","96,387,072","3,739,320"
"December 10th 2019, 00:28:08.888","node-63","101,986,304","2,815,821"
"December 10th 2019, 00:28:08.888","node-65","100,405,248","4,837,869"
"December 10th 2019, 00:28:08.888","node-71","98,504,704","8,764,695"
"December 10th 2019, 00:28:08.888","node-38","107,192,320","5,928,259"
"December 10th 2019, 00:28:08.888","node-35","100,626,432","4,817,983"
"December 10th 2019, 00:28:08.888","node-8","98,742,272","4,317,163"
"December 10th 2019, 00:28:08.888","node-86","100,298,752","4,655,214"
"December 10th 2019, 00:28:08.888","node-45","98,852,864","5,776,631"
"December 10th 2019, 00:28:08.888","node-18","154,546,176","9,594,183"
"December 10th 2019, 00:28:08.888","node-94","100,478,976","7,022,004"
"December 10th 2019, 00:28:08.888","node-28","93,257,728","4,134,343"
"December 10th 2019, 00:28:08.888","node-73","103,247,872","5,514,634"
"December 10th 2019, 00:26:59.106","node-44","105,025,536","4,512,536"
"December 10th 2019, 00:26:59.106","node-10","176,574,464","3,008,049"
"December 10th 2019, 00:26:59.106","node-70","96,342,016","6,584,075"
"December 10th 2019, 00:26:59.106","node-32","102,445,056","5,522,258"
"December 10th 2019, 00:26:59.106","node-75","100,012,032","6,552,141"
"December 10th 2019, 00:26:59.106","node-91","109,871,104","5,435,685"
"December 10th 2019, 00:26:59.106","node-17","94,400,512","4,273,237"
"December 10th 2019, 00:26:59.106","node-24","103,489,536","4,867,080"
"December 10th 2019, 00:26:59.106","node-6","96,313,344","6,345,318"
"December 10th 2019, 00:26:59.106","node-50","96,878,592","3,210,631"
"December 10th 2019, 00:26:59.106","node-3","113,733,632","5,509,728"
"December 10th 2019, 00:26:59.106","node-96","103,563,264","3,042,821"
"December 10th 2019, 00:26:59.106","node-46","95,326,208","6,444,119"
"December 10th 2019, 00:26:59.106","node-40","105,799,680","5,878,210"
"December 10th 2019, 00:26:59.106","node-67","100,179,968","2,631,484"
"December 10th 2019, 00:26:59.106","node-84","100,847,616","6,752,407"
"December 10th 2019, 00:26:59.106","node-64","100,786,176","3,829,918"
