"@timestamp","kubernetes.labels.app_kubernetes_io/instance","kubernetes.pod.network.tx.bytes","kubernetes.pod.network.rx.bytes"
"December 10th 2019, 00:36:58.070","node-3","32,545,805","36,102,044"
"December 10th 2019, 00:36:58.070","node-6","33,516,220","31,648,921"
"December 10th 2019, 00:36:49.779","node-2","133,250,564","134,178,465"
"December 10th 2019, 00:36:49.779","node-5","62,713,035","57,292,025"
"December 10th 2019, 00:36:21.926","node-12","34,275,319","34,704,795"
"December 10th 2019, 00:36:21.926","node-19","30,537,944","33,361,563"
"December 10th 2019, 00:36:21.926","node-20","32,274,446","31,152,636"
"December 10th 2019, 00:36:21.926","node-7","140,671,122","141,875,284"
"December 10th 2019, 00:36:21.926","node-9","121,823,835","137,739,313"
"December 10th 2019, 00:36:11.619","node-28","30,378,786","35,388,398"
"December 10th 2019, 00:36:11.619","node-22","37,527,340","37,822,571"
"December 10th 2019, 00:36:11.619","node-1","39,294,410","39,396,248"
"December 10th 2019, 00:36:11.619","node-4","129,122,403","138,488,997"
"December 10th 2019, 00:36:11.619","node-8","31,826,270","31,642,250"
"December 10th 2019, 00:36:11.619","node-18","132,679,490","145,642,968"
"December 10th 2019, 00:36:11.440","node-15","76,318,186","72,863,221"
"December 10th 2019, 00:36:11.440","node-13","74,526,096","68,849,197"
"December 10th 2019, 00:36:11.440","node-16","64,738,266","61,406,605"
"December 10th 2019, 00:34:58.070","node-3","32,528,383","36,079,776"
"December 10th 2019, 00:34:58.070","node-25","34,938,091","33,639,122"
"December 10th 2019, 00:34:58.070","node-10","126,730,907","136,477,982"
"December 10th 2019, 00:34:58.070","node-37","33,872,567","32,332,838"
"December 10th 2019, 00:34:58.070","node-50","33,942,709","31,879,446"
"December 10th 2019, 00:34:58.070","node-17","32,292,315","31,248,796"
"December 10th 2019, 00:34:58.070","node-23","122,112,407","131,030,686"
"December 10th 2019, 00:34:58.070","node-40","35,417,370","33,893,065"
"December 10th 2019, 00:34:58.070","node-46","31,409,099","29,918,246"
"December 10th 2019, 00:34:58.070","node-6","33,500,326","31,628,065"
"December 10th 2019, 00:34:58.070","node-24","33,117,422","33,347,611"
"December 10th 2019, 00:34:58.070","node-11","31,160,096","34,055,938"
"December 10th 2019, 00:34:58.070","node-44","32,816,200","31,136,964"
"December 10th 2019, 00:34:58.070","node-32","34,199,388","33,119,643"
"December 10th 2019, 00:34:49.779","node-56","77,462,413","74,518,127"
"December 10th 2019, 00:34:49.779","node-34","67,697,476","69,916,878"
"December 10th 2019, 00:34:49.779","node-36","68,343,165","65,848,497"
"December 10th 2019, 00:34:49.779","node-2","133,209,405","134,116,684"
"December 10th 2019, 00:34:49.779","node-21","71,419,903","65,637,043"
"December 10th 2019, 00:34:49.779","node-30","73,582,411","69,440,037"
"December 10th 2019, 00:34:49.779","node-14","67,009,843","64,051,599"
"December 10th 2019, 00:34:49.779","node-5","62,701,038","57,278,403"
"December 10th 2019, 00:34:49.779","node-49","72,502,589","70,352,351"
"December 10th 2019, 00:34:49.779","node-43","78,571,951","77,376,955"
"December 10th 2019, 00:34:49.779","node-27","73,125,940","73,910,257"
"December 10th 2019, 00:34:21.926","node-54","34,268,943","33,528,012"
"December 10th 2019, 00:34:21.926","node-29","27,442,219","30,363,736"
"December 10th 2019, 00:34:21.926","node-7","140,657,685","141,859,837"
"December 10th 2019, 00:34:21.926","node-48","32,101,284","31,762,283"
"December 10th 2019, 00:34:21.926","node-12","34,255,708","34,680,484"
"December 10th 2019, 00:34:21.926","node-57","24,321,919","29,814,902"
"December 10th 2019, 00:34:21.926","node-20","32,251,296","31,125,305"
"December 10th 2019, 00:34:21.926","node-26","36,192,661","34,919,928"
"December 10th 2019, 00:34:21.926","node-39","27,382,774","30,419,815"
"December 10th 2019, 00:34:21.926","node-19","30,523,356","33,344,524"
"December 10th 2019, 00:34:21.926","node-52","30,217,130","33,285,877"
"December 10th 2019, 00:34:21.926","node-9","121,805,550","137,718,890"
"December 10th 2019, 00:34:11.619","node-22","37,502,312","37,785,785"
"December 10th 2019, 00:34:11.619","node-28","30,352,612","35,358,116"
"December 10th 2019, 00:34:11.619","node-71","30,163,566","30,686,338"
"December 10th 2019, 00:34:11.619","node-61","28,879,089","31,368,267"
"December 10th 2019, 00:34:11.619","node-18","132,660,585","145,614,222"
"December 10th 2019, 00:34:11.619","node-47","37,725,147","37,316,559"
"December 10th 2019, 00:34:11.619","node-42","127,612,284","142,383,294"
"December 10th 2019, 00:34:11.619","node-1","39,256,638","39,339,182"
"December 10th 2019, 00:34:11.619","node-35","31,440,538","33,120,534"
"December 10th 2019, 00:34:11.619","node-45","37,051,264","35,594,569"
"December 10th 2019, 00:34:11.619","node-63","29,844,331","32,432,046"
"December 10th 2019, 00:34:11.619","node-4","129,106,753","138,467,136"
"December 10th 2019, 00:34:11.619","node-60","33,475,401","31,722,614"
"December 10th 2019, 00:34:11.619","node-65","39,674,223","39,110,909"
"December 10th 2019, 00:34:11.619","node-41","35,341,326","34,979,184"
"December 10th 2019, 00:34:11.619","node-38","31,674,003","31,699,714"
"December 10th 2019, 00:34:11.619","node-8","31,808,805","31,618,808"
"December 10th 2019, 00:34:11.440","node-72","72,420,257","74,522,297"
"December 10th 2019, 00:34:11.440","node-53","75,653,603","77,066,383"
"December 10th 2019, 00:34:11.440","node-31","76,006,146","68,500,847"
"December 10th 2019, 00:34:11.440","node-15","76,286,463","72,834,973"
"December 10th 2019, 00:34:11.440","node-16","64,723,450","61,390,313"
"December 10th 2019, 00:34:11.440","node-33","67,934,899","61,610,567"
"December 10th 2019, 00:34:11.440","node-51","74,424,868","70,482,803"
"December 10th 2019, 00:34:11.440","node-13","74,509,808","68,832,578"
"December 10th 2019, 00:34:11.440","node-58","73,163,199","73,960,921"
"December 10th 2019, 00:32:58.070","node-70","34,348,847","32,312,691"
"December 10th 2019, 00:32:58.070","node-6","33,440,173","31,545,332"
"December 10th 2019, 00:32:58.070","node-50","33,908,189","31,836,342"
"December 10th 2019, 00:32:58.070","node-23","122,071,105","130,981,734"
"December 10th 2019, 00:32:58.070","node-24","33,098,834","33,325,073"
"December 10th 2019, 00:32:58.070","node-37","33,813,638","32,254,951"
"December 10th 2019, 00:32:58.070","node-40","35,371,384","33,833,545"
"December 10th 2019, 00:32:58.070","node-44","32,779,448","31,096,101"
"December 10th 2019, 00:32:58.070","node-55","36,928,725","35,262,339"
"December 10th 2019, 00:32:58.070","node-84","37,942,280","36,551,490"
"December 10th 2019, 00:32:58.070","node-69","36,587,570","35,705,717"
"December 10th 2019, 00:32:58.070","node-75","24,177,497","29,958,530"
"December 10th 2019, 00:32:58.070","node-25","34,907,451","33,600,183"
"December 10th 2019, 00:32:58.070","node-10","126,715,859","136,456,155"
"December 10th 2019, 00:32:58.070","node-46","31,383,361","29,879,100"
"December 10th 2019, 00:32:58.070","node-11","31,150,352","34,038,306"
"December 10th 2019, 00:32:58.070","node-32","34,148,203","33,057,573"
"December 10th 2019, 00:32:58.070","node-64","30,033,814","31,698,093"
"December 10th 2019, 00:32:58.070","node-67","37,296,573","35,911,899"
"December 10th 2019, 00:32:58.070","node-88","22,855,802","29,387,943"
"December 10th 2019, 00:32:58.070","node-96","34,331,957","32,314,946"
"December 10th 2019, 00:32:58.070","node-17","32,261,893","31,205,101"
"December 10th 2019, 00:32:58.070","node-3","32,504,639","36,040,008"
"December 10th 2019, 00:32:58.070","node-91","35,204,404","33,697,842"
"December 10th 2019, 00:32:49.779","node-87","78,432,170","74,979,889"
"December 10th 2019, 00:32:49.779","node-95","76,455,628","80,072,128"
"December 10th 2019, 00:32:49.779","node-100","74,474,726","75,315,441"
"December 10th 2019, 00:32:49.779","node-34","67,650,925","69,867,655"
"December 10th 2019, 00:32:49.779","node-43","78,527,207","77,318,173"
"December 10th 2019, 00:32:49.779","node-62","75,140,678","73,998,763"
"December 10th 2019, 00:32:49.779","node-30","73,543,599","69,392,490"
"December 10th 2019, 00:32:49.779","node-27","73,070,312","73,837,482"
"December 10th 2019, 00:32:49.779","node-5","62,656,551","57,224,316"
"December 10th 2019, 00:32:49.779","node-14","66,962,891","64,002,496"
"December 10th 2019, 00:32:49.779","node-49","72,472,028","70,315,998"
"December 10th 2019, 00:32:49.779","node-36","68,311,632","65,810,462"
"December 10th 2019, 00:32:49.779","node-2","133,153,065","134,028,178"
"December 10th 2019, 00:32:49.779","node-68","72,468,390","71,614,991"
"December 10th 2019, 00:32:49.779","node-77","71,315,163","69,776,906"
"December 10th 2019, 00:32:49.779","node-74","70,683,442","70,837,784"
"December 10th 2019, 00:32:49.779","node-66","67,719,422","68,159,332"
"December 10th 2019, 00:32:49.779","node-56","77,419,594","74,464,097"
"December 10th 2019, 00:32:49.779","node-59","78,577,936","78,620,592"
"December 10th 2019, 00:32:49.779","node-21","71,376,241","65,579,748"
"December 10th 2019, 00:32:49.779","node-82","74,885,780","73,484,162"
"December 10th 2019, 00:32:21.926","node-7","140,617,759","141,815,981"
"December 10th 2019, 00:32:21.926","node-79","34,692,743","34,496,378"
"December 10th 2019, 00:32:21.926","node-39","27,361,054","30,390,261"
"December 10th 2019, 00:32:21.926","node-80","32,364,354","31,065,049"
"December 10th 2019, 00:32:21.926","node-26","36,178,734","34,902,477"
"December 10th 2019, 00:32:21.926","node-85","38,787,777","38,443,635"
"December 10th 2019, 00:32:21.926","node-20","32,236,822","31,109,055"
"December 10th 2019, 00:32:21.926","node-92","33,420,587","32,751,950"
"December 10th 2019, 00:32:21.926","node-19","30,506,011","33,325,800"
"December 10th 2019, 00:32:21.926","node-29","27,431,123","30,349,010"
"December 10th 2019, 00:32:21.926","node-12","34,234,064","34,656,540"
"December 10th 2019, 00:32:21.926","node-9","121,786,792","137,696,256"
"December 10th 2019, 00:32:21.926","node-99","35,410,204","34,436,880"
"December 10th 2019, 00:32:21.926","node-57","24,274,288","29,754,373"
"December 10th 2019, 00:32:21.926","node-52","30,191,249","33,256,383"
"December 10th 2019, 00:32:21.926","node-54","34,250,950","33,509,996"
"December 10th 2019, 00:32:21.926","node-48","32,076,870","31,732,789"
"December 10th 2019, 00:32:21.926","node-97","31,673,282","30,821,093"
"December 10th 2019, 00:32:11.619","node-65","39,651,887","39,079,742"
"December 10th 2019, 00:32:11.619","node-18","132,613,229","145,552,805"
"December 10th 2019, 00:32:11.619","node-38","31,639,366","31,661,693"
"December 10th 2019, 00:32:11.619","node-1","39,239,306","39,316,418"
"December 10th 2019, 00:32:11.619","node-61","28,854,203","31,337,165"
"December 10th 2019, 00:32:11.619","node-22","37,480,289","37,755,761"
"December 10th 2019, 00:32:11.619","node-45","37,032,232","35,566,602"
"December 10th 2019, 00:32:11.619","node-42","127,597,810","142,365,443"
"December 10th 2019, 00:32:11.619","node-8","31,791,930","31,598,716"
"December 10th 2019, 00:32:11.619","node-86","31,738,874","30,200,432"
"December 10th 2019, 00:32:11.619","node-60","33,445,030","31,686,698"
"December 10th 2019, 00:32:11.619","node-28","30,337,665","35,339,449"
"December 10th 2019, 00:32:11.619","node-41","35,315,960","34,950,464"
"December 10th 2019, 00:32:11.619","node-4","129,083,600","138,440,332"
"December 10th 2019, 00:32:11.619","node-71","30,081,855","30,622,638"
"December 10th 2019, 00:32:11.619","node-35","31,409,527","33,078,655"
"December 10th 2019, 00:32:11.619","node-94","36,628,811","35,386,808"
"December 10th 2019, 00:32:11.619","node-63","29,828,395","32,413,602"
"December 10th 2019, 00:32:11.619","node-73","40,910,324","38,875,016"
"December 10th 2019, 00:32:11.619","node-93","43,339,890","41,216,927"
"December 10th 2019, 00:32:11.619","node-47","37,704,600","37,292,166"
"December 10th 2019, 00:32:11.619","node-83","42,415,242","43,033,938"
"December 10th 2019, 00:32:11.440","node-33","67,905,176","61,575,987"
"December 10th 2019, 00:32:11.440","node-16","64,690,292","61,353,608"
"December 10th 2019, 00:32:11.440","node-72","72,365,689","74,466,272"
"December 10th 2019, 00:32:11.440","node-76","75,087,891","70,657,930"
"December 10th 2019, 00:32:11.440","node-51","74,384,316","70,442,112"
"December 10th 2019, 00:32:11.440","node-15","76,255,907","72,800,631"
"December 10th 2019, 00:32:11.440","node-13","74,455,658","68,768,220"
"December 10th 2019, 00:32:11.440","node-31","75,977,926","68,467,396"
"December 10th 2019, 00:32:11.440","node-53","75,624,675","77,032,822"
"December 10th 2019, 00:32:11.440","node-90","74,976,954","71,824,993"
"December 10th 2019, 00:32:11.440","node-81","72,934,497","71,780,064"
"December 10th 2019, 00:32:11.440","node-58","73,131,393","73,926,703"
"December 10th 2019, 00:32:11.440","node-78","75,094,576","74,357,224"
"December 10th 2019, 00:32:11.440","node-89","74,843,552","73,601,807"
"December 10th 2019, 00:32:11.440","node-98","76,404,285","71,756,888"
"December 10th 2019, 00:30:58.070","node-64","30,018,558","31,682,922"
"December 10th 2019, 00:30:58.070","node-44","32,765,489","31,083,893"
"December 10th 2019, 00:30:58.070","node-84","37,931,662","36,542,413"
"December 10th 2019, 00:30:58.070","node-55","36,918,349","35,252,871"
"December 10th 2019, 00:30:58.070","node-75","24,168,692","29,950,062"
"December 10th 2019, 00:30:58.070","node-40","35,362,838","33,826,153"
"December 10th 2019, 00:30:58.070","node-24","33,085,751","33,312,407"
"December 10th 2019, 00:30:58.070","node-10","126,685,523","136,423,937"
"December 10th 2019, 00:30:58.070","node-37","33,804,906","32,248,144"
"December 10th 2019, 00:30:58.070","node-17","32,249,575","31,194,940"
"December 10th 2019, 00:30:58.070","node-3","32,493,890","36,029,786"
"December 10th 2019, 00:30:58.070","node-50","33,889,380","31,814,865"
"December 10th 2019, 00:30:58.070","node-23","122,062,242","130,974,058"
"December 10th 2019, 00:30:58.070","node-46","31,374,134","29,870,236"
"December 10th 2019, 00:30:58.070","node-67","37,287,391","35,902,809"
"December 10th 2019, 00:30:58.070","node-96","34,317,539","32,305,146"
"December 10th 2019, 00:30:58.070","node-91","35,190,586","33,686,395"
"December 10th 2019, 00:30:58.070","node-11","31,139,828","34,028,904"
"December 10th 2019, 00:30:58.070","node-32","34,137,310","33,046,949"
"December 10th 2019, 00:30:58.070","node-69","36,577,404","35,696,439"
"December 10th 2019, 00:30:58.070","node-25","34,898,705","33,591,913"
"December 10th 2019, 00:30:58.070","node-88","22,845,031","29,379,348"
"December 10th 2019, 00:30:58.070","node-6","33,429,275","31,534,298"
"December 10th 2019, 00:30:58.070","node-70","34,339,683","32,304,409"
"December 10th 2019, 00:30:49.779","node-66","67,712,154","68,153,094"
"December 10th 2019, 00:30:49.779","node-36","68,301,322","65,802,911"
"December 10th 2019, 00:30:49.779","node-82","74,877,386","73,477,604"
"December 10th 2019, 00:30:49.779","node-74","70,666,752","70,818,248"
"December 10th 2019, 00:30:49.779","node-27","73,059,852","73,828,118"
"December 10th 2019, 00:30:49.779","node-56","77,409,263","74,456,308"
"December 10th 2019, 00:30:49.779","node-5","62,642,589","57,212,841"
"December 10th 2019, 00:30:49.779","node-62","75,133,462","73,992,539"
"December 10th 2019, 00:30:49.779","node-2","133,139,034","134,017,094"
"December 10th 2019, 00:30:49.779","node-77","71,302,463","69,766,013"
"December 10th 2019, 00:30:49.779","node-21","71,367,702","65,572,396"
"December 10th 2019, 00:30:49.779","node-14","66,953,197","63,994,894"
"December 10th 2019, 00:30:49.779","node-49","72,459,284","70,306,466"
"December 10th 2019, 00:30:49.779","node-87","78,421,504","74,971,203"
"December 10th 2019, 00:30:49.779","node-100","74,459,818","75,305,674"
"December 10th 2019, 00:30:49.779","node-95","76,445,047","80,064,511"
"December 10th 2019, 00:30:49.779","node-30","73,532,928","69,383,118"
"December 10th 2019, 00:30:49.779","node-68","72,459,589","71,607,309"
"December 10th 2019, 00:30:49.779","node-59","78,569,202","78,613,322"
"December 10th 2019, 00:30:49.779","node-34","67,641,912","69,860,055"
"December 10th 2019, 00:30:49.779","node-43","78,517,207","77,310,089"
"December 10th 2019, 00:30:21.926","node-92","33,412,084","32,745,252"
"December 10th 2019, 00:30:21.926","node-20","32,228,489","31,102,755"
"December 10th 2019, 00:30:21.926","node-19","30,496,786","33,318,684"
"December 10th 2019, 00:30:21.926","node-7","140,609,347","141,809,355"
"December 10th 2019, 00:30:21.926","node-54","34,238,569","33,501,223"
"December 10th 2019, 00:30:21.926","node-12","34,200,527","34,627,690"
"December 10th 2019, 00:30:21.926","node-99","35,401,406","34,430,308"
"December 10th 2019, 00:30:21.926","node-85","38,754,332","38,411,175"
"December 10th 2019, 00:30:21.926","node-57","24,261,912","29,743,713"
"December 10th 2019, 00:30:21.926","node-48","32,068,128","31,726,145"
"December 10th 2019, 00:30:21.926","node-29","27,422,483","30,342,300"
"December 10th 2019, 00:30:21.926","node-79","34,680,012","34,488,158"
"December 10th 2019, 00:30:21.926","node-39","27,346,339","30,378,873"
"December 10th 2019, 00:30:21.926","node-52","30,176,778","33,245,607"
"December 10th 2019, 00:30:21.926","node-80","32,357,604","31,059,955"
"December 10th 2019, 00:30:21.926","node-97","31,658,535","30,808,368"
"December 10th 2019, 00:30:21.926","node-9","121,747,689","137,657,948"
"December 10th 2019, 00:30:21.926","node-26","36,166,879","34,894,116"
"December 10th 2019, 00:30:11.619","node-41","35,294,842","34,927,568"
"December 10th 2019, 00:30:11.619","node-18","132,602,865","145,544,418"
"December 10th 2019, 00:30:11.619","node-83","42,378,407","42,999,048"
"December 10th 2019, 00:30:11.619","node-22","37,431,070","37,712,358"
"December 10th 2019, 00:30:11.619","node-28","30,310,261","35,309,988"
"December 10th 2019, 00:30:11.619","node-38","31,626,789","31,650,640"
"December 10th 2019, 00:30:11.619","node-73","40,888,042","38,855,724"
"December 10th 2019, 00:30:11.619","node-42","127,573,791","142,339,507"
"December 10th 2019, 00:30:11.619","node-94","36,617,952","35,376,935"
"December 10th 2019, 00:30:11.619","node-4","129,074,967","138,432,408"
"December 10th 2019, 00:30:11.619","node-65","39,624,480","39,053,886"
"December 10th 2019, 00:30:11.619","node-8","31,759,676","31,564,819"
"December 10th 2019, 00:30:11.619","node-1","39,228,018","39,305,028"
"December 10th 2019, 00:30:11.619","node-47","37,668,022","37,254,639"
"December 10th 2019, 00:30:11.619","node-45","36,989,170","35,524,363"
"December 10th 2019, 00:30:11.619","node-93","43,298,673","41,180,719"
"December 10th 2019, 00:30:11.619","node-71","30,066,985","30,605,413"
"December 10th 2019, 00:30:11.619","node-86","31,728,581","30,191,829"
"December 10th 2019, 00:30:11.619","node-61","28,841,453","31,328,109"
"December 10th 2019, 00:30:11.619","node-60","33,438,000","31,679,940"
"December 10th 2019, 00:30:11.619","node-35","31,374,744","33,031,474"
"December 10th 2019, 00:30:11.619","node-63","29,820,209","32,406,312"
"December 10th 2019, 00:30:11.440","node-15","76,243,058","72,790,808"
"December 10th 2019, 00:30:11.440","node-81","72,915,051","71,761,304"
"December 10th 2019, 00:30:11.440","node-16","64,679,521","61,345,953"
"December 10th 2019, 00:30:11.440","node-58","73,115,170","73,915,559"
"December 10th 2019, 00:30:11.440","node-13","74,437,222","68,751,503"
"December 10th 2019, 00:30:11.440","node-98","76,392,182","71,747,326"
"December 10th 2019, 00:30:11.440","node-78","75,082,045","74,348,968"
"December 10th 2019, 00:30:11.440","node-89","74,829,275","73,590,980"
"December 10th 2019, 00:30:11.440","node-76","75,076,794","70,648,645"
"December 10th 2019, 00:30:11.440","node-53","75,605,836","77,017,132"
"December 10th 2019, 00:30:11.440","node-72","72,350,182","74,449,300"
"December 10th 2019, 00:30:11.440","node-33","67,890,459","61,565,075"
"December 10th 2019, 00:30:11.440","node-51","74,374,024","70,434,783"
"December 10th 2019, 00:30:11.440","node-31","75,965,620","68,458,724"
"December 10th 2019, 00:30:11.440","node-90","74,967,108","71,817,913"
"December 10th 2019, 00:28:58.070","node-25","34,858,134","33,549,165"
"December 10th 2019, 00:28:58.070","node-3","32,477,297","36,013,035"
"December 10th 2019, 00:28:58.070","node-10","126,665,189","136,409,670"
"December 10th 2019, 00:28:58.070","node-88","22,799,139","29,334,888"
"December 10th 2019, 00:28:58.070","node-6","33,386,242","31,487,736"
"December 10th 2019, 00:28:58.070","node-64","29,990,299","31,645,910"
"December 10th 2019, 00:28:58.070","node-44","32,746,952","31,066,938"
"December 10th 2019, 00:28:58.070","node-75","24,138,174","29,917,958"
"December 10th 2019, 00:28:58.070","node-84","37,901,518","36,510,203"
"December 10th 2019, 00:28:58.070","node-11","31,102,370","33,992,371"
"December 10th 2019, 00:28:58.070","node-96","34,287,049","32,269,185"
"December 10th 2019, 00:28:58.070","node-50","33,855,658","31,779,468"
"December 10th 2019, 00:28:58.070","node-91","35,150,389","33,645,227"
"December 10th 2019, 00:28:58.070","node-55","36,877,343","35,214,741"
"December 10th 2019, 00:28:58.070","node-69","36,539,136","35,657,227"
"December 10th 2019, 00:28:58.070","node-32","34,114,688","33,022,708"
"December 10th 2019, 00:28:58.070","node-67","37,234,428","35,851,340"
"December 10th 2019, 00:28:58.070","node-46","31,361,248","29,856,942"
"December 10th 2019, 00:28:58.070","node-23","122,011,374","130,922,399"
"December 10th 2019, 00:28:58.070","node-70","34,315,511","32,280,000"
"December 10th 2019, 00:28:58.070","node-40","35,318,785","33,780,891"
"December 10th 2019, 00:28:58.070","node-17","32,221,480","31,167,729"
"December 10th 2019, 00:28:58.070","node-24","33,048,701","33,274,768"
"December 10th 2019, 00:28:58.070","node-37","33,771,541","32,212,815"
"December 10th 2019, 00:28:49.779","node-62","75,071,111","73,934,432"
"December 10th 2019, 00:28:49.779","node-95","76,407,306","80,026,477"
"December 10th 2019, 00:28:49.779","node-49","72,440,915","70,293,066"
"December 10th 2019, 00:28:49.779","node-68","72,449,139","71,597,849"
"December 10th 2019, 00:28:49.779","node-34","67,613,068","69,835,383"
"December 10th 2019, 00:28:49.779","node-27","73,030,840","73,802,818"
"December 10th 2019, 00:28:49.779","node-77","71,269,860","69,740,154"
"December 10th 2019, 00:28:49.779","node-5","62,596,494","57,171,700"
"December 10th 2019, 00:28:49.779","node-87","78,403,951","74,959,878"
"December 10th 2019, 00:28:49.779","node-100","74,441,275","75,292,036"
"December 10th 2019, 00:28:49.779","node-2","133,090,741","133,959,180"
"December 10th 2019, 00:28:49.779","node-59","78,535,953","78,576,785"
"December 10th 2019, 00:28:49.779","node-56","77,348,646","74,404,693"
"December 10th 2019, 00:28:49.779","node-66","67,685,351","68,122,052"
"December 10th 2019, 00:28:49.779","node-30","73,495,466","69,348,117"
"December 10th 2019, 00:28:49.779","node-14","66,944,142","63,986,158"
"December 10th 2019, 00:28:49.779","node-43","78,455,578","77,242,771"
"December 10th 2019, 00:28:49.779","node-21","71,350,985","65,558,698"
"December 10th 2019, 00:28:49.779","node-36","68,215,259","65,733,625"
"December 10th 2019, 00:28:49.779","node-74","70,646,041","70,802,252"
"December 10th 2019, 00:28:49.779","node-82","74,868,273","73,469,086"
"December 10th 2019, 00:28:21.926","node-57","24,221,585","29,700,874"
"December 10th 2019, 00:28:21.926","node-20","32,186,571","31,067,951"
"December 10th 2019, 00:28:21.926","node-85","38,747,450","38,404,669"
"December 10th 2019, 00:28:21.926","node-54","34,214,905","33,472,628"
"December 10th 2019, 00:28:21.926","node-79","34,604,856","34,424,987"
"December 10th 2019, 00:28:21.926","node-12","34,188,061","34,616,390"
"December 10th 2019, 00:28:21.926","node-92","33,369,929","32,703,796"
"December 10th 2019, 00:28:21.926","node-48","32,040,138","31,694,104"
"December 10th 2019, 00:28:21.926","node-52","30,113,188","33,178,461"
"December 10th 2019, 00:28:21.926","node-39","27,282,965","30,323,082"
"December 10th 2019, 00:28:21.926","node-26","36,110,706","34,844,366"
"December 10th 2019, 00:28:21.926","node-80","32,324,572","31,028,514"
"December 10th 2019, 00:28:21.926","node-99","35,360,000","34,394,556"
"December 10th 2019, 00:28:21.926","node-29","27,384,783","30,301,651"
"December 10th 2019, 00:28:21.926","node-97","31,614,564","30,758,688"
"December 10th 2019, 00:28:21.926","node-7","140,592,540","141,795,259"
"December 10th 2019, 00:28:21.926","node-19","30,447,136","33,278,065"
"December 10th 2019, 00:28:21.926","node-9","121,712,595","137,622,135"
"December 10th 2019, 00:28:11.619","node-63","29,777,608","32,366,519"
"December 10th 2019, 00:28:11.619","node-83","42,363,812","42,985,054"
"December 10th 2019, 00:28:11.619","node-45","36,965,658","35,499,191"
"December 10th 2019, 00:28:11.619","node-41","35,246,470","34,882,883"
"December 10th 2019, 00:28:11.619","node-42","127,558,811","142,326,386"
"December 10th 2019, 00:28:11.619","node-8","31,712,367","31,523,186"
"December 10th 2019, 00:28:11.619","node-1","39,182,177","39,250,312"
"December 10th 2019, 00:28:11.619","node-93","43,271,930","41,153,170"
"December 10th 2019, 00:28:11.619","node-94","36,558,602","35,320,396"
"December 10th 2019, 00:28:11.619","node-47","37,645,781","37,236,552"
"December 10th 2019, 00:28:11.619","node-28","30,298,261","35,301,620"
"December 10th 2019, 00:28:11.619","node-38","31,580,318","31,606,645"
"December 10th 2019, 00:28:11.619","node-86","31,684,256","30,152,505"
"December 10th 2019, 00:28:11.619","node-22","37,406,327","37,687,198"
"December 10th 2019, 00:28:11.619","node-35","31,366,060","33,024,012"
"December 10th 2019, 00:28:11.619","node-71","30,019,321","30,554,764"
"December 10th 2019, 00:28:11.619","node-73","40,833,528","38,803,688"
"December 10th 2019, 00:28:11.619","node-4","129,042,501","138,395,228"
"December 10th 2019, 00:28:11.619","node-60","33,372,179","31,623,795"
"December 10th 2019, 00:28:11.619","node-65","39,601,650","39,037,600"
"December 10th 2019, 00:28:11.619","node-18","132,552,834","145,495,034"
"December 10th 2019, 00:28:11.619","node-61","28,811,772","31,300,050"
"December 10th 2019, 00:28:11.440","node-72","72,290,253","74,381,734"
"December 10th 2019, 00:28:11.440","node-81","72,848,973","71,699,384"
"December 10th 2019, 00:28:11.440","node-31","75,899,099","68,400,242"
"December 10th 2019, 00:28:11.440","node-90","74,949,826","71,798,574"
"December 10th 2019, 00:28:11.440","node-33","67,850,993","61,521,707"
"December 10th 2019, 00:28:11.440","node-13","74,377,626","68,691,042"
"December 10th 2019, 00:28:11.440","node-16","64,670,916","61,339,327"
"December 10th 2019, 00:28:11.440","node-98","76,332,199","71,680,384"
"December 10th 2019, 00:28:11.440","node-15","76,167,158","72,720,446"
"December 10th 2019, 00:28:11.440","node-76","75,029,078","70,594,237"
"December 10th 2019, 00:28:11.440","node-53","75,523,069","76,927,478"
"December 10th 2019, 00:28:11.440","node-78","75,051,268","74,325,759"
"December 10th 2019, 00:28:11.440","node-51","74,322,663","70,384,022"
"December 10th 2019, 00:28:11.440","node-58","73,090,127","73,897,553"
"December 10th 2019, 00:28:11.440","node-89","74,802,234","73,564,382"
"December 10th 2019, 00:26:58.070","node-10","126,643,951","136,387,200"
"December 10th 2019, 00:26:58.070","node-44","32,702,954","31,025,152"
"December 10th 2019, 00:26:58.070","node-70","34,303,171","32,271,478"
"December 10th 2019, 00:26:58.070","node-91","35,133,979","33,629,233"
"December 10th 2019, 00:26:58.070","node-50","33,845,308","31,771,717"
"December 10th 2019, 00:26:58.070","node-3","32,451,092","35,978,607"
"December 10th 2019, 00:26:58.070","node-37","33,744,222","32,181,673"
"December 10th 2019, 00:26:58.070","node-46","31,324,767","29,815,966"
"December 10th 2019, 00:26:58.070","node-11","31,090,379","33,983,704"
"December 10th 2019, 00:26:58.070","node-64","29,979,621","31,637,629"
"December 10th 2019, 00:26:58.070","node-23","121,992,326","130,902,801"
"December 10th 2019, 00:26:58.070","node-32","34,066,844","32,960,591"
"December 10th 2019, 00:26:58.070","node-67","37,219,712","35,841,201"
"December 10th 2019, 00:26:58.070","node-17","32,209,595","31,159,156"
"December 10th 2019, 00:26:58.070","node-6","33,367,602","31,474,468"
"December 10th 2019, 00:26:58.070","node-40","35,305,633","33,769,380"
"December 10th 2019, 00:26:58.070","node-88","22,784,816","29,324,134"
