"@timestamp","kubernetes.labels.app_kubernetes_io/instance","kubernetes.pod.network.tx.bytes","kubernetes.pod.network.rx.bytes"
"December 9th 2019, 21:46:58.070","node-8","14,198,041","12,854,438"
"December 9th 2019, 21:46:58.070","node-1","70,560,568","75,266,446"
"December 9th 2019, 21:46:58.070","node-12","6,256,190","9,448,254"
"December 9th 2019, 21:46:49.779","node-3","12,107,386","14,648,036"
"December 9th 2019, 21:46:49.779","node-5","6,195,699","9,522,417"
"December 9th 2019, 21:46:49.779","node-13","8,009,282","10,890,838"
"December 9th 2019, 21:46:49.779","node-9","7,894,988","10,719,920"
"December 9th 2019, 21:46:21.926","node-10","7,235,078","9,898,344"
"December 9th 2019, 21:46:21.926","node-14","7,412,365","11,231,429"
"December 9th 2019, 21:46:21.926","node-17","6,719,234","10,424,941"
"December 9th 2019, 21:46:21.926","node-7","6,612,936","9,347,757"
"December 9th 2019, 21:46:21.926","node-15","10,830,676","14,301,600"
"December 9th 2019, 21:46:11.619","node-20","6,845,437","9,954,297"
"December 9th 2019, 21:46:11.619","node-4","5,257,343","8,931,729"
"December 9th 2019, 21:46:11.619","node-11","8,723,364","11,464,339"
"December 9th 2019, 21:46:11.619","node-6","13,793,431","11,059,292"
"December 9th 2019, 21:46:11.619","node-2","7,207,513","12,857,284"
"December 9th 2019, 21:46:11.440","node-30","11,410,119","13,291,746"
"December 9th 2019, 21:46:11.440","node-28","9,229,659","10,675,977"
"December 9th 2019, 21:46:11.440","node-18","6,610,207","10,578,950"
"December 9th 2019, 21:46:11.440","node-24","8,432,924","14,365,666"
"December 9th 2019, 21:46:11.440","node-16","174,195,116","121,228,445"
"December 9th 2019, 21:44:58.070","node-8","14,138,761","12,770,265"
"December 9th 2019, 21:44:58.070","node-23","7,175,824","10,346,737"
"December 9th 2019, 21:44:58.070","node-44","7,119,566","10,796,966"
"December 9th 2019, 21:44:58.070","node-1","70,544,904","75,246,883"
"December 9th 2019, 21:44:58.070","node-27","8,546,774","10,606,994"
"December 9th 2019, 21:44:58.070","node-22","6,624,834","10,520,653"
"December 9th 2019, 21:44:58.070","node-12","6,233,134","9,419,878"
"December 9th 2019, 21:44:58.070","node-32","28,207,442","17,047,758"
"December 9th 2019, 21:44:58.070","node-19","9,519,128","11,541,944"
"December 9th 2019, 21:44:58.070","node-39","14,044,056","15,431,885"
"December 9th 2019, 21:44:58.070","node-56","9,076,506","13,656,614"
"December 9th 2019, 21:44:49.779","node-9","7,852,319","10,651,836"
"December 9th 2019, 21:44:49.779","node-25","8,485,448","11,617,824"
"December 9th 2019, 21:44:49.779","node-3","12,084,192","14,615,690"
"December 9th 2019, 21:44:49.779","node-42","12,346,397","12,909,134"
"December 9th 2019, 21:44:49.779","node-35","9,419,400","14,066,695"
"December 9th 2019, 21:44:49.779","node-13","7,969,556","10,830,889"
"December 9th 2019, 21:44:49.779","node-26","155,759,473","113,351,834"
"December 9th 2019, 21:44:49.779","node-51","7,736,366","10,702,221"
"December 9th 2019, 21:44:49.779","node-45","84,755,244","25,922,402"
"December 9th 2019, 21:44:49.779","node-33","8,150,047","12,638,061"
"December 9th 2019, 21:44:49.779","node-29","7,155,833","10,314,121"
"December 9th 2019, 21:44:49.779","node-21","13,725,203","14,645,728"
"December 9th 2019, 21:44:49.779","node-5","6,161,621","9,471,610"
"December 9th 2019, 21:44:49.779","node-53","8,635,628","12,473,975"
"December 9th 2019, 21:44:21.926","node-40","11,456,557","11,841,349"
"December 9th 2019, 21:44:21.926","node-17","6,695,356","10,392,453"
"December 9th 2019, 21:44:21.926","node-15","10,791,544","14,245,140"
"December 9th 2019, 21:44:21.926","node-49","6,714,659","12,270,809"
"December 9th 2019, 21:44:21.926","node-31","26,672,750","16,286,760"
"December 9th 2019, 21:44:21.926","node-7","6,592,235","9,321,619"
"December 9th 2019, 21:44:21.926","node-14","7,373,213","11,179,661"
"December 9th 2019, 21:44:21.926","node-55","7,662,024","12,770,334"
"December 9th 2019, 21:44:21.926","node-10","7,216,616","9,875,292"
"December 9th 2019, 21:44:21.926","node-57","8,117,079","12,888,861"
"December 9th 2019, 21:44:11.619","node-2","7,188,819","12,832,923"
"December 9th 2019, 21:44:11.619","node-70","11,668,067","13,510,875"
"December 9th 2019, 21:44:11.619","node-69","12,471,033","11,984,900"
"December 9th 2019, 21:44:11.619","node-50","20,491,147","14,366,595"
"December 9th 2019, 21:44:11.619","node-38","6,387,574","10,948,105"
"December 9th 2019, 21:44:11.619","node-43","20,209,335","13,703,736"
"December 9th 2019, 21:44:11.619","node-68","9,036,617","10,299,737"
"December 9th 2019, 21:44:11.619","node-64","9,352,120","13,416,895"
"December 9th 2019, 21:44:11.619","node-11","8,701,260","11,433,296"
"December 9th 2019, 21:44:11.619","node-6","13,777,285","11,037,054"
"December 9th 2019, 21:44:11.619","node-47","114,304,376","85,465,072"
"December 9th 2019, 21:44:11.619","node-20","6,802,061","9,900,448"
"December 9th 2019, 21:44:11.619","node-46","8,457,785","13,122,576"
"December 9th 2019, 21:44:11.619","node-4","5,241,092","8,908,004"
"December 9th 2019, 21:44:11.442","node-48","24,211,599","14,999,491"
"December 9th 2019, 21:44:11.442","node-54","16,611,806","12,682,627"
"December 9th 2019, 21:44:11.442","node-41","7,759,050","13,401,655"
"December 9th 2019, 21:44:11.442","node-28","9,142,927","10,560,711"
"December 9th 2019, 21:44:11.442","node-18","6,572,863","10,527,697"
"December 9th 2019, 21:44:11.442","node-30","11,373,786","13,248,258"
"December 9th 2019, 21:44:11.442","node-16","174,179,530","121,209,082"
"December 9th 2019, 21:44:11.442","node-52","9,560,092","15,870,656"
"December 9th 2019, 21:44:11.442","node-34","16,992,231","14,726,476"
"December 9th 2019, 21:44:11.442","node-24","8,384,559","14,314,681"
"December 9th 2019, 21:44:11.442","node-36","12,748,393","11,950,527"
"December 9th 2019, 21:44:11.442","node-60","16,601,764","19,106,584"
"December 9th 2019, 21:44:11.442","node-37","6,464,582","10,729,865"
"December 9th 2019, 21:42:58.070","node-23","7,116,981","10,275,890"
"December 9th 2019, 21:42:58.070","node-22","6,567,046","10,435,923"
"December 9th 2019, 21:42:58.070","node-12","6,207,984","9,384,569"
"December 9th 2019, 21:42:58.070","node-39","13,992,528","15,350,224"
"December 9th 2019, 21:42:58.070","node-27","8,529,473","10,582,872"
"December 9th 2019, 21:42:58.070","node-93","7,218,949","11,331,302"
"December 9th 2019, 21:42:58.070","node-65","11,576,376","13,206,645"
"December 9th 2019, 21:42:58.070","node-63","6,966,051","10,100,841"
"December 9th 2019, 21:42:58.070","node-58","10,042,693","16,366,029"
"December 9th 2019, 21:42:58.070","node-32","28,187,539","17,013,183"
"December 9th 2019, 21:42:58.070","node-19","9,481,863","11,489,601"
"December 9th 2019, 21:42:58.070","node-1","70,521,684","75,211,038"
"December 9th 2019, 21:42:58.070","node-71","8,833,987","14,366,000"
"December 9th 2019, 21:42:58.070","node-77","8,304,702","11,686,626"
"December 9th 2019, 21:42:58.070","node-67","10,752,726","14,644,032"
"December 9th 2019, 21:42:58.070","node-83","7,359,278","11,896,557"
"December 9th 2019, 21:42:58.070","node-8","14,112,088","12,724,867"
"December 9th 2019, 21:42:58.070","node-56","9,006,237","13,588,613"
"December 9th 2019, 21:42:58.070","node-44","7,090,252","10,755,390"
"December 9th 2019, 21:42:58.070","node-75","16,810,268","15,660,515"
"December 9th 2019, 21:42:58.070","node-59","8,837,275","13,261,451"
"December 9th 2019, 21:42:49.779","node-13","7,940,492","10,790,498"
"December 9th 2019, 21:42:49.779","node-84","19,482,774","21,048,885"
"December 9th 2019, 21:42:49.779","node-3","12,059,124","14,571,043"
"December 9th 2019, 21:42:49.779","node-51","7,694,939","10,665,274"
"December 9th 2019, 21:42:49.779","node-25","8,450,511","11,569,864"
"December 9th 2019, 21:42:49.779","node-78","15,806,783","12,518,234"
"December 9th 2019, 21:42:49.779","node-21","13,662,882","14,555,327"
"December 9th 2019, 21:42:49.779","node-76","7,345,845","12,242,850"
"December 9th 2019, 21:42:49.779","node-53","8,549,929","12,401,758"
"December 9th 2019, 21:42:49.779","node-88","10,346,007","11,261,897"
"December 9th 2019, 21:42:49.779","node-45","84,678,603","25,796,524"
"December 9th 2019, 21:42:49.779","node-35","9,374,936","14,004,352"
"December 9th 2019, 21:42:49.779","node-97","12,905,722","12,585,739"
"December 9th 2019, 21:42:49.779","node-29","7,134,569","10,287,106"
"December 9th 2019, 21:42:49.779","node-99","8,202,298","12,392,877"
"December 9th 2019, 21:42:49.779","node-42","12,334,750","12,888,790"
"December 9th 2019, 21:42:49.779","node-61","8,691,986","14,225,132"
"December 9th 2019, 21:42:49.779","node-66","7,005,690","10,815,341"
"December 9th 2019, 21:42:49.779","node-33","8,122,388","12,596,672"
"December 9th 2019, 21:42:49.779","node-9","7,828,921","10,616,222"
"December 9th 2019, 21:42:49.779","node-62","7,955,258","13,224,734"
"December 9th 2019, 21:42:49.779","node-26","155,746,319","113,331,034"
"December 9th 2019, 21:42:49.779","node-5","6,127,134","9,423,799"
"December 9th 2019, 21:42:21.926","node-7","6,550,688","9,279,405"
"December 9th 2019, 21:42:21.926","node-92","7,679,805","12,816,257"
"December 9th 2019, 21:42:21.926","node-10","7,197,590","9,849,088"
"December 9th 2019, 21:42:21.926","node-55","7,629,755","12,735,174"
"December 9th 2019, 21:42:21.926","node-82","9,645,792","12,726,528"
"December 9th 2019, 21:42:21.926","node-14","7,343,962","11,140,208"
"December 9th 2019, 21:42:21.926","node-73","26,297,963","14,028,513"
"December 9th 2019, 21:42:21.926","node-40","11,416,410","11,794,804"
"December 9th 2019, 21:42:21.926","node-87","29,099,696","16,950,930"
"December 9th 2019, 21:42:21.926","node-95","7,312,652","11,644,772"
"December 9th 2019, 21:42:21.926","node-17","6,678,535","10,370,707"
"December 9th 2019, 21:42:21.926","node-31","26,651,795","16,256,343"
"December 9th 2019, 21:42:21.926","node-57","8,089,469","12,855,716"
"December 9th 2019, 21:42:21.926","node-49","6,700,841","12,253,446"
"December 9th 2019, 21:42:21.926","node-90","8,201,372","12,705,062"
"December 9th 2019, 21:42:21.926","node-15","10,762,848","14,205,829"
"December 9th 2019, 21:42:11.619","node-6","13,747,029","10,995,122"
"December 9th 2019, 21:42:11.619","node-2","7,161,210","12,791,696"
"December 9th 2019, 21:42:11.619","node-50","20,473,804","14,340,088"
"December 9th 2019, 21:42:11.619","node-80","32,613,598","15,885,555"
"December 9th 2019, 21:42:11.619","node-38","6,359,311","10,910,156"
"December 9th 2019, 21:42:11.619","node-68","8,980,907","10,251,094"
"December 9th 2019, 21:42:11.619","node-98","9,990,216","15,461,309"
"December 9th 2019, 21:42:11.619","node-96","7,607,731","12,095,152"
"December 9th 2019, 21:42:11.619","node-79","23,771,882","13,116,938"
"December 9th 2019, 21:42:11.619","node-64","9,322,435","13,386,932"
"December 9th 2019, 21:42:11.619","node-69","12,351,746","11,857,493"
"December 9th 2019, 21:42:11.619","node-11","8,677,109","11,404,136"
"December 9th 2019, 21:42:11.619","node-4","5,225,417","8,884,919"
"December 9th 2019, 21:42:11.619","node-70","11,604,489","13,458,114"
"December 9th 2019, 21:42:11.619","node-20","6,778,249","9,869,278"
"December 9th 2019, 21:42:11.619","node-47","114,228,164","85,344,435"
"December 9th 2019, 21:42:11.619","node-43","20,156,006","13,625,347"
"December 9th 2019, 21:42:11.619","node-85","9,712,852","15,436,924"
"December 9th 2019, 21:42:11.619","node-46","8,414,647","13,056,339"
"December 9th 2019, 21:42:11.440","node-94","7,827,033","11,119,463"
"December 9th 2019, 21:42:11.440","node-89","9,787,643","15,439,854"
"December 9th 2019, 21:42:11.440","node-81","7,242,189","12,165,983"
"December 9th 2019, 21:42:11.440","node-72","8,475,055","11,827,200"
"December 9th 2019, 21:42:11.440","node-30","11,359,890","13,227,150"
"December 9th 2019, 21:42:11.440","node-86","7,435,847","10,502,781"
"December 9th 2019, 21:42:11.440","node-16","174,148,774","121,173,200"
"December 9th 2019, 21:42:11.440","node-24","8,353,856","14,270,244"
"December 9th 2019, 21:42:11.440","node-52","9,540,692","15,849,683"
"December 9th 2019, 21:42:11.440","node-48","24,191,547","14,969,627"
"December 9th 2019, 21:42:11.440","node-28","9,107,988","10,508,037"
"December 9th 2019, 21:42:11.440","node-34","16,965,767","14,689,502"
"December 9th 2019, 21:42:11.440","node-54","16,559,548","12,615,818"
"December 9th 2019, 21:42:11.440","node-41","7,734,093","13,366,606"
"December 9th 2019, 21:42:11.440","node-18","6,555,533","10,504,891"
"December 9th 2019, 21:42:11.440","node-74","13,596,825","17,547,803"
"December 9th 2019, 21:42:11.440","node-36","12,732,503","11,927,154"
"December 9th 2019, 21:42:11.440","node-37","6,430,859","10,694,865"
"December 9th 2019, 21:42:11.440","node-91","7,392,181","12,404,223"
"December 9th 2019, 21:42:11.440","node-60","16,554,124","19,033,070"
"December 9th 2019, 21:40:58.070","node-63","6,940,433","10,072,435"
"December 9th 2019, 21:40:58.070","node-83","7,339,746","11,875,324"
"December 9th 2019, 21:40:58.070","node-12","6,186,316","9,358,191"
"December 9th 2019, 21:40:58.070","node-44","7,043,912","10,710,062"
"December 9th 2019, 21:40:58.070","node-93","7,163,657","11,292,259"
"December 9th 2019, 21:40:58.070","node-65","11,551,811","13,181,165"
"December 9th 2019, 21:40:58.070","node-22","6,557,736","10,427,470"
"December 9th 2019, 21:40:58.070","node-23","7,101,828","10,264,598"
"December 9th 2019, 21:40:58.070","node-67","10,737,310","14,629,013"
"December 9th 2019, 21:40:58.070","node-27","8,503,967","10,553,138"
"December 9th 2019, 21:40:58.070","node-59","8,805,021","13,229,808"
"December 9th 2019, 21:40:58.070","node-71","8,816,933","14,350,241"
"December 9th 2019, 21:40:58.070","node-1","70,511,222","75,200,127"
"December 9th 2019, 21:40:58.070","node-8","14,078,672","12,690,579"
"December 9th 2019, 21:40:58.070","node-100","8,528,443","13,116,912"
"December 9th 2019, 21:40:58.070","node-75","16,779,600","15,617,346"
"December 9th 2019, 21:40:58.070","node-39","13,964,178","15,318,051"
"December 9th 2019, 21:40:58.070","node-19","9,465,095","11,474,700"
"December 9th 2019, 21:40:58.070","node-77","8,274,475","11,651,319"
"December 9th 2019, 21:40:58.070","node-56","8,990,815","13,574,975"
"December 9th 2019, 21:40:58.070","node-58","10,009,030","16,332,657"
"December 9th 2019, 21:40:58.070","node-32","28,149,773","16,968,006"
"December 9th 2019, 21:40:49.779","node-29","7,106,430","10,258,183"
"December 9th 2019, 21:40:49.779","node-88","10,329,124","11,240,236"
"December 9th 2019, 21:40:49.779","node-25","8,420,237","11,540,229"
"December 9th 2019, 21:40:49.779","node-97","12,789,468","12,510,951"
"December 9th 2019, 21:40:49.779","node-3","12,044,350","14,555,415"
"December 9th 2019, 21:40:49.779","node-61","8,667,200","14,198,661"
"December 9th 2019, 21:40:49.779","node-21","13,641,926","14,532,247"
"December 9th 2019, 21:40:49.779","node-5","6,116,610","9,414,810"
"December 9th 2019, 21:40:49.779","node-33","8,105,542","12,582,576"
"December 9th 2019, 21:40:49.779","node-99","8,153,791","12,361,521"
"December 9th 2019, 21:40:49.779","node-9","7,791,392","10,584,174"
"December 9th 2019, 21:40:49.779","node-62","7,927,516","13,195,331"
"December 9th 2019, 21:40:49.779","node-13","7,923,794","10,774,483"
"December 9th 2019, 21:40:49.779","node-53","8,531,552","12,383,581"
"December 9th 2019, 21:40:49.779","node-42","12,310,584","12,860,354"
"December 9th 2019, 21:40:49.779","node-26","155,720,377","113,304,353"
"December 9th 2019, 21:40:49.779","node-66","6,993,098","10,803,954"
"December 9th 2019, 21:40:49.779","node-35","9,353,368","13,983,501"
"December 9th 2019, 21:40:49.779","node-84","19,423,773","20,965,334"
"December 9th 2019, 21:40:49.779","node-76","7,328,352","12,226,696"
"December 9th 2019, 21:40:49.779","node-45","84,647,197","25,765,649"
"December 9th 2019, 21:40:49.779","node-78","15,789,477","12,493,331"
"December 9th 2019, 21:40:49.779","node-51","7,675,457","10,649,328"
"December 9th 2019, 21:40:21.926","node-95","7,302,038","11,636,339"
"December 9th 2019, 21:40:21.926","node-7","6,543,402","9,273,637"
"December 9th 2019, 21:40:21.926","node-40","11,401,695","11,783,988"
"December 9th 2019, 21:40:21.926","node-55","7,615,071","12,723,837"
"December 9th 2019, 21:40:21.926","node-82","9,618,999","12,696,258"
"December 9th 2019, 21:40:21.926","node-10","7,169,770","9,822,738"
"December 9th 2019, 21:40:21.926","node-90","8,183,550","12,689,146"
"December 9th 2019, 21:40:21.926","node-73","26,287,143","14,019,440"
"December 9th 2019, 21:40:21.926","node-14","7,318,124","11,114,365"
"December 9th 2019, 21:40:21.926","node-57","8,075,130","12,844,523"
"December 9th 2019, 21:40:21.926","node-92","7,662,389","12,802,311"
"December 9th 2019, 21:40:21.926","node-49","6,690,195","12,244,870"
"December 9th 2019, 21:40:21.926","node-15","10,739,344","14,178,497"
"December 9th 2019, 21:40:21.926","node-17","6,668,050","10,363,300"
"December 9th 2019, 21:40:21.926","node-31","26,629,732","16,234,174"
"December 9th 2019, 21:40:21.926","node-87","29,087,031","16,942,060"
"December 9th 2019, 21:40:11.619","node-46","8,385,718","13,028,222"
"December 9th 2019, 21:40:11.619","node-85","9,692,185","15,420,083"
"December 9th 2019, 21:40:11.619","node-79","23,744,363","13,090,979"
"December 9th 2019, 21:40:11.619","node-6","13,735,634","10,984,976"
"December 9th 2019, 21:40:11.619","node-38","6,347,241","10,899,676"
"December 9th 2019, 21:40:11.619","node-4","5,214,637","8,876,664"
"December 9th 2019, 21:40:11.619","node-96","7,580,014","12,065,941"
"December 9th 2019, 21:40:11.619","node-50","20,441,471","14,311,096"
"December 9th 2019, 21:40:11.619","node-64","9,288,171","13,348,244"
"December 9th 2019, 21:40:11.619","node-11","8,652,748","11,378,415"
"December 9th 2019, 21:40:11.619","node-20","6,765,711","9,859,886"
"December 9th 2019, 21:40:11.619","node-2","7,152,801","12,784,939"
"December 9th 2019, 21:40:11.619","node-80","32,572,887","15,846,630"
"December 9th 2019, 21:40:11.619","node-43","20,145,533","13,617,458"
"December 9th 2019, 21:40:11.619","node-70","11,579,399","13,436,278"
"December 9th 2019, 21:40:11.619","node-47","114,198,698","85,314,103"
"December 9th 2019, 21:40:11.619","node-98","9,964,662","15,439,089"
"December 9th 2019, 21:40:11.619","node-68","8,947,726","10,218,830"
"December 9th 2019, 21:40:11.619","node-69","12,331,046","11,839,194"
"December 9th 2019, 21:40:11.440","node-34","16,946,121","14,674,887"
"December 9th 2019, 21:40:11.440","node-30","11,335,710","13,201,484"
"December 9th 2019, 21:40:11.440","node-24","8,343,198","14,261,318"
"December 9th 2019, 21:40:11.440","node-54","16,548,575","12,608,124"
"December 9th 2019, 21:40:11.440","node-74","13,581,985","17,535,578"
"December 9th 2019, 21:40:11.440","node-16","174,131,994","121,153,694"
"December 9th 2019, 21:40:11.440","node-48","24,163,173","14,945,640"
"December 9th 2019, 21:40:11.440","node-37","6,419,916","10,687,082"
"December 9th 2019, 21:40:11.440","node-41","7,721,368","13,355,448"
"December 9th 2019, 21:40:11.440","node-36","12,713,732","11,912,992"
"December 9th 2019, 21:40:11.440","node-86","7,425,113","10,493,926"
"December 9th 2019, 21:40:11.440","node-89","9,773,175","15,427,713"
"December 9th 2019, 21:40:11.440","node-94","7,816,362","11,110,813"
"December 9th 2019, 21:40:11.440","node-52","9,523,759","15,836,638"
"December 9th 2019, 21:40:11.440","node-72","8,457,935","11,814,264"
"December 9th 2019, 21:40:11.440","node-91","7,381,749","12,396,597"
"December 9th 2019, 21:40:11.440","node-18","6,544,680","10,497,434"
"December 9th 2019, 21:40:11.440","node-60","16,535,378","19,020,110"
"December 9th 2019, 21:40:11.440","node-28","9,070,587","10,476,111"
"December 9th 2019, 21:40:11.440","node-81","7,218,767","12,143,560"
"December 9th 2019, 21:38:58.070","node-77","8,265,967","11,645,260"
"December 9th 2019, 21:38:58.070","node-59","8,786,300","13,215,421"
"December 9th 2019, 21:38:58.070","node-23","7,093,518","10,257,750"
"December 9th 2019, 21:38:58.070","node-58","9,992,031","16,319,570"
"December 9th 2019, 21:38:58.070","node-63","6,931,752","10,065,797"
"December 9th 2019, 21:38:58.070","node-19","9,444,698","11,450,990"
"December 9th 2019, 21:38:58.070","node-1","70,498,804","75,188,736"
"December 9th 2019, 21:38:58.070","node-8","14,062,144","12,677,131"
"December 9th 2019, 21:38:58.070","node-22","6,549,400","10,420,622"
"December 9th 2019, 21:38:58.070","node-65","11,528,163","13,157,841"
"December 9th 2019, 21:38:58.070","node-75","16,772,648","15,611,498"
"December 9th 2019, 21:38:58.070","node-39","13,947,535","15,304,576"
"December 9th 2019, 21:38:58.070","node-100","8,508,183","13,093,532"
"December 9th 2019, 21:38:58.070","node-27","8,478,526","10,531,257"
"December 9th 2019, 21:38:58.070","node-67","10,715,553","14,603,883"
"December 9th 2019, 21:38:58.070","node-83","7,310,769","11,845,798"
"December 9th 2019, 21:38:58.070","node-44","7,036,284","10,703,992"
"December 9th 2019, 21:38:58.070","node-32","28,142,735","16,961,924"
"December 9th 2019, 21:38:58.070","node-12","6,177,940","9,351,421"
"December 9th 2019, 21:38:58.070","node-56","8,968,578","13,557,117"
"December 9th 2019, 21:38:58.070","node-93","7,133,129","11,260,215"
"December 9th 2019, 21:38:58.070","node-71","8,786,424","14,320,036"
"December 9th 2019, 21:38:49.779","node-5","6,105,716","9,406,149"
"December 9th 2019, 21:38:49.779","node-97","12,755,026","12,477,151"
"December 9th 2019, 21:38:49.779","node-76","7,311,730","12,211,741"
"December 9th 2019, 21:38:49.779","node-51","7,640,031","10,615,742"
"December 9th 2019, 21:38:49.779","node-3","12,036,360","14,548,960"
"December 9th 2019, 21:38:49.779","node-62","7,919,199","13,188,557"
"December 9th 2019, 21:38:49.779","node-78","15,775,016","12,479,386"
"December 9th 2019, 21:38:49.779","node-66","6,973,464","10,783,351"
"December 9th 2019, 21:38:49.779","node-42","12,295,967","12,850,065"
"December 9th 2019, 21:38:49.779","node-61","8,646,180","14,181,754"
"December 9th 2019, 21:38:49.779","node-26","155,704,414","113,292,316"
"December 9th 2019, 21:38:49.779","node-13","7,889,163","10,741,708"
"December 9th 2019, 21:38:49.779","node-99","8,123,475","12,328,977"
"December 9th 2019, 21:38:49.779","node-84","19,403,961","20,949,985"
"December 9th 2019, 21:38:49.779","node-21","13,633,565","14,525,231"
"December 9th 2019, 21:38:49.779","node-9","7,780,680","10,576,111"
"December 9th 2019, 21:38:49.779","node-35","9,316,105","13,945,612"
"December 9th 2019, 21:38:49.779","node-33","8,078,475","12,552,796"
"December 9th 2019, 21:38:49.779","node-45","84,628,265","25,749,441"
"December 9th 2019, 21:38:49.779","node-29","7,091,725","10,245,894"
"December 9th 2019, 21:38:49.779","node-25","8,407,791","11,531,185"
"December 9th 2019, 21:38:49.779","node-53","8,492,595","12,342,497"
"December 9th 2019, 21:38:49.779","node-88","10,304,929","11,212,821"
"December 9th 2019, 21:38:21.926","node-15","10,732,252","14,172,633"
"December 9th 2019, 21:38:21.926","node-17","6,639,711","10,338,003"
"December 9th 2019, 21:38:21.926","node-95","7,293,235","11,629,478"
"December 9th 2019, 21:38:21.926","node-73","26,272,203","14,006,778"
"December 9th 2019, 21:38:21.926","node-90","8,141,470","12,645,950"
"December 9th 2019, 21:38:21.926","node-49","6,660,702","12,219,268"
"December 9th 2019, 21:38:21.926","node-40","11,375,683","11,758,557"
"December 9th 2019, 21:38:21.926","node-55","7,577,312","12,687,881"
"December 9th 2019, 21:38:21.926","node-31","26,612,675","16,222,125"
"December 9th 2019, 21:38:21.926","node-57","8,055,217","12,829,211"
"December 9th 2019, 21:38:21.926","node-92","7,633,244","12,769,567"
"December 9th 2019, 21:38:21.926","node-10","7,160,977","9,815,872"
"December 9th 2019, 21:38:21.926","node-82","9,607,696","12,686,921"
"December 9th 2019, 21:38:21.926","node-14","7,309,903","11,107,801"
"December 9th 2019, 21:38:21.926","node-87","29,071,160","16,920,767"
"December 9th 2019, 21:38:21.926","node-7","6,531,395","9,265,054"
"December 9th 2019, 21:38:11.619","node-50","20,434,349","14,304,860"
"December 9th 2019, 21:38:11.619","node-47","114,182,502","85,298,895"
"December 9th 2019, 21:38:11.619","node-43","20,122,630","13,599,708"
"December 9th 2019, 21:38:11.619","node-38","6,323,557","10,873,918"
"December 9th 2019, 21:38:11.619","node-80","32,553,990","15,832,988"
"December 9th 2019, 21:38:11.619","node-4","5,188,039","8,852,475"
"December 9th 2019, 21:38:11.619","node-68","8,925,177","10,203,153"
"December 9th 2019, 21:38:11.619","node-85","9,654,084","15,380,149"
"December 9th 2019, 21:38:11.619","node-46","8,371,029","13,017,945"
"December 9th 2019, 21:38:11.619","node-20","6,737,690","9,830,378"
"December 9th 2019, 21:38:11.619","node-70","11,549,421","13,408,065"
"December 9th 2019, 21:38:11.619","node-11","8,633,848","11,360,685"
"December 9th 2019, 21:38:11.619","node-79","23,725,008","13,074,542"
"December 9th 2019, 21:38:11.619","node-6","13,720,835","10,972,746"
"December 9th 2019, 21:38:11.619","node-98","9,931,652","15,410,393"
"December 9th 2019, 21:38:11.619","node-96","7,563,726","12,054,676"
"December 9th 2019, 21:38:11.619","node-2","7,130,794","12,753,292"
"December 9th 2019, 21:38:11.619","node-69","12,286,308","11,800,010"
"December 9th 2019, 21:38:11.619","node-64","9,267,475","13,330,910"
"December 9th 2019, 21:38:11.440","node-18","6,517,549","10,470,833"
"December 9th 2019, 21:38:11.440","node-28","9,057,865","10,467,001"
"December 9th 2019, 21:38:11.440","node-94","7,805,738","11,102,911"
"December 9th 2019, 21:38:11.440","node-37","6,390,819","10,655,001"
"December 9th 2019, 21:38:11.440","node-60","16,526,768","19,013,130"
"December 9th 2019, 21:38:11.440","node-81","7,205,991","12,133,238"
"December 9th 2019, 21:38:11.440","node-24","8,314,790","14,233,252"
"December 9th 2019, 21:38:11.440","node-89","9,736,614","15,393,591"
"December 9th 2019, 21:38:11.440","node-36","12,696,680","11,892,799"
"December 9th 2019, 21:38:11.440","node-72","8,424,861","11,787,609"
"December 9th 2019, 21:38:11.440","node-30","11,322,511","13,188,787"
"December 9th 2019, 21:38:11.440","node-48","24,144,040","14,930,382"
"December 9th 2019, 21:38:11.440","node-16","174,108,536","121,132,001"
"December 9th 2019, 21:38:11.440","node-41","7,708,304","13,345,055"
"December 9th 2019, 21:38:11.440","node-54","16,515,218","12,574,444"
"December 9th 2019, 21:38:11.440","node-34","16,907,908","14,641,039"
"December 9th 2019, 21:38:11.440","node-52","9,484,285","15,804,566"
"December 9th 2019, 21:38:11.440","node-86","7,398,036","10,463,331"
"December 9th 2019, 21:38:11.440","node-74","13,562,043","17,522,921"
"December 9th 2019, 21:38:11.440","node-91","7,360,949","12,373,454"
"December 9th 2019, 21:36:58.070","node-63","6,914,890","10,050,852"
"December 9th 2019, 21:36:58.070","node-12","6,163,639","9,338,879"
"December 9th 2019, 21:36:58.070","node-39","13,919,881","15,280,639"
"December 9th 2019, 21:36:58.070","node-77","8,251,249","11,635,450"
"December 9th 2019, 21:36:58.070","node-32","28,132,384","16,953,939"
"December 9th 2019, 21:36:58.070","node-23","7,068,597","10,232,785"
"December 9th 2019, 21:36:58.070","node-56","8,935,662","13,519,967"
"December 9th 2019, 21:36:58.070","node-27","8,463,753","10,521,232"
"December 9th 2019, 21:36:58.070","node-65","11,517,115","13,148,184"
"December 9th 2019, 21:36:58.070","node-75","16,742,719","15,580,329"
"December 9th 2019, 21:36:58.070","node-19","9,430,838","11,438,195"
"December 9th 2019, 21:36:58.070","node-71","8,765,374","14,301,616"
"December 9th 2019, 21:36:58.070","node-1","70,475,545","75,160,452"
"December 9th 2019, 21:36:58.070","node-22","6,525,573","10,395,365"
"December 9th 2019, 21:36:58.070","node-67","10,706,857","14,596,849"
