"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.in","data.out"
"December 9th 2019, 20:58:40.357","node-9",10580,963
"December 9th 2019, 20:58:39.439","node-74",14203,1567
"December 9th 2019, 20:58:39.043","node-12",9551,18
"December 9th 2019, 20:58:37.721","node-29",9883,297
"December 9th 2019, 20:58:37.661","node-32",14552,46123
"December 9th 2019, 20:58:37.605","node-76",12625,377
"December 9th 2019, 20:58:36.880","node-81",12993,397
"December 9th 2019, 20:58:35.587","node-83",12463,372
"December 9th 2019, 20:58:35.586","node-84",14180,9955
"December 9th 2019, 20:58:35.455","node-54",10920,17140
"December 9th 2019, 20:58:34.989","node-53",10065,2432
"December 9th 2019, 20:58:34.891","node-75",14792,18720
"December 9th 2019, 20:58:34.652","node-1",0,0
"December 9th 2019, 20:58:33.963","node-56",14334,522
"December 9th 2019, 20:58:33.635","node-34",10033,10671
"December 9th 2019, 20:58:33.148","node-36",10571,10825
"December 9th 2019, 20:58:32.496","node-78",12030,20414
"December 9th 2019, 20:58:31.321","node-77",10858,2331
"December 9th 2019, 20:58:30.885","node-33",9813,275
"December 9th 2019, 20:58:29.917","node-58",14861,373
"December 9th 2019, 20:58:29.725","node-35",9877,18
"December 9th 2019, 20:58:29.723","node-60",14633,3195
"December 9th 2019, 20:58:29.415","node-59",9975,123
"December 9th 2019, 20:58:25.857","node-13",9736,409
"December 9th 2019, 20:58:25.277","node-93",10554,557
"December 9th 2019, 20:58:22.778","node-86",9719,188
"December 9th 2019, 20:58:20.769","node-88",11467,5675
"December 9th 2019, 20:58:17.331","node-37",9525,317
"December 9th 2019, 20:58:17.171","node-97",10615,9737
"December 9th 2019, 20:58:16.400","node-39",10413,2912
"December 9th 2019, 20:58:15.949","node-99",11144,1179
"December 9th 2019, 20:58:15.510","node-61",14403,573
"December 9th 2019, 20:58:15.498","node-16",0,0
"December 9th 2019, 20:58:14.304","node-62",13903,785
"December 9th 2019, 20:58:14.033","node-100",13763,27
"December 9th 2019, 20:58:13.564","node-63",9483,281
"December 9th 2019, 20:58:13.452","node-42",14240,11583
"December 9th 2019, 20:58:13.096","node-41",14605,376
"December 9th 2019, 20:58:12.948","node-44",10021,362
"December 9th 2019, 20:58:12.143","node-18",9253,201
"December 9th 2019, 20:58:10.891","node-3",9387,8543
"December 9th 2019, 20:58:10.552","node-19",9445,5415
"December 9th 2019, 20:58:10.221","node-89",14699,442
"December 9th 2019, 20:58:09.628","node-91",13289,364
"December 9th 2019, 20:58:00.948","node-22",9831,463
"December 9th 2019, 20:58:00.025","node-23",9318,282
"December 9th 2019, 20:57:59.708","node-67",14509,6106
"December 9th 2019, 20:57:59.097","node-24",14910,22
"December 9th 2019, 20:57:58.443","node-21",9997,6859
"December 9th 2019, 20:57:58.408","node-65",13851,10256
"December 9th 2019, 20:57:58.040","node-66",9970,173
"December 9th 2019, 20:57:55.012","node-48",14881,37472
"December 9th 2019, 20:57:54.575","node-94",10765,2014
"December 9th 2019, 20:57:53.411","node-45",14135,167302
"December 9th 2019, 20:57:52.669","node-26",0,0
"December 9th 2019, 20:57:47.573","node-71",14183,1820
"December 9th 2019, 20:57:47.098","node-72",11589,3300
"December 9th 2019, 20:57:46.905","node-52",14526,358
"December 9th 2019, 20:57:46.725","node-51",9219,168
"December 9th 2019, 20:57:46.236","node-5",9475,245
"December 9th 2019, 20:57:44.650","node-25",10589,3389
"December 9th 2019, 20:57:44.580","node-8",10941,12001
"December 9th 2019, 20:57:43.617","node-28",9502,1409
"December 9th 2019, 20:57:41.689","node-30",13906,9807
"December 9th 2019, 20:57:40.740","node-27",9891,1942
"December 9th 2019, 20:57:40.354","node-9",10355,947
"December 9th 2019, 20:57:39.414","node-74",13962,1475
"December 9th 2019, 20:57:39.039","node-12",9472,18
"December 9th 2019, 20:57:37.725","node-29",9657,297
"December 9th 2019, 20:57:37.661","node-32",14296,45730
"December 9th 2019, 20:57:37.605","node-76",12478,377
"December 9th 2019, 20:57:36.881","node-81",12846,397
"December 9th 2019, 20:57:35.588","node-83",12331,372
"December 9th 2019, 20:57:35.586","node-84",13954,9487
"December 9th 2019, 20:57:35.451","node-54",10681,16294
"December 9th 2019, 20:57:34.988","node-53",9881,2414
"December 9th 2019, 20:57:34.891","node-75",14562,18696
"December 9th 2019, 20:57:34.651","node-1",0,0
"December 9th 2019, 20:57:33.963","node-56",14013,516
"December 9th 2019, 20:57:33.640","node-34",9937,10485
"December 9th 2019, 20:57:33.150","node-36",10425,10697
"December 9th 2019, 20:57:32.496","node-78",11915,19411
"December 9th 2019, 20:57:31.335","node-77",10635,2240
"December 9th 2019, 20:57:30.885","node-33",9719,275
"December 9th 2019, 20:57:29.918","node-58",14541,373
"December 9th 2019, 20:57:29.727","node-35",9775,18
"December 9th 2019, 20:57:29.717","node-60",14303,3095
"December 9th 2019, 20:57:29.415","node-59",9773,123
"December 9th 2019, 20:57:25.862","node-13",9641,394
"December 9th 2019, 20:57:25.282","node-93",10316,543
"December 9th 2019, 20:57:22.773","node-86",9573,188
"December 9th 2019, 20:57:20.774","node-88",11155,5385
"December 9th 2019, 20:57:17.332","node-37",9441,317
"December 9th 2019, 20:57:17.171","node-97",10342,9737
"December 9th 2019, 20:57:16.405","node-39",10276,2738
"December 9th 2019, 20:57:15.949","node-99",10892,1130
"December 9th 2019, 20:57:15.509","node-61",14052,565
"December 9th 2019, 20:57:15.503","node-16",0,0
"December 9th 2019, 20:57:14.304","node-62",13655,777
"December 9th 2019, 20:57:14.021","node-100",13609,27
"December 9th 2019, 20:57:13.565","node-63",9359,281
"December 9th 2019, 20:57:13.450","node-42",13970,11481
"December 9th 2019, 20:57:13.083","node-41",14363,376
"December 9th 2019, 20:57:12.947","node-44",9862,362
"December 9th 2019, 20:57:12.148","node-18",9140,201
"December 9th 2019, 20:57:10.892","node-3",9287,8541
"December 9th 2019, 20:57:10.552","node-19",9336,5371
"December 9th 2019, 20:57:10.225","node-89",14407,442
"December 9th 2019, 20:57:09.626","node-91",13147,364
"December 9th 2019, 20:57:00.947","node-22",9724,462
"December 9th 2019, 20:57:00.022","node-23",9235,272
"December 9th 2019, 20:56:59.707","node-67",14197,6102
"December 9th 2019, 20:56:59.136","node-24",14628,22
"December 9th 2019, 20:56:58.444","node-21",9865,6660
"December 9th 2019, 20:56:58.408","node-65",13581,10196
"December 9th 2019, 20:56:58.040","node-66",9787,169
"December 9th 2019, 20:56:54.978","node-48",14713,36516
"December 9th 2019, 20:56:54.573","node-94",10623,2007
"December 9th 2019, 20:56:53.410","node-45",13904,163452
"December 9th 2019, 20:56:52.669","node-26",0,0
"December 9th 2019, 20:56:47.572","node-71",13928,1784
"December 9th 2019, 20:56:47.094","node-72",11522,3294
"December 9th 2019, 20:56:46.890","node-52",14259,358
"December 9th 2019, 20:56:46.731","node-51",9169,168
"December 9th 2019, 20:56:46.217","node-5",9410,238
"December 9th 2019, 20:56:44.644","node-25",10493,3143
"December 9th 2019, 20:56:44.578","node-8",10776,11709
"December 9th 2019, 20:56:43.570","node-28",9435,1389
"December 9th 2019, 20:56:41.695","node-30",13685,9807
"December 9th 2019, 20:56:40.740","node-27",9827,1820
"December 9th 2019, 20:56:40.357","node-9",10210,918
"December 9th 2019, 20:56:39.413","node-74",13711,1452
"December 9th 2019, 20:56:39.040","node-12",9416,18
"December 9th 2019, 20:56:37.722","node-29",9510,297
"December 9th 2019, 20:56:37.655","node-32",14063,45649
"December 9th 2019, 20:56:37.605","node-76",12343,377
"December 9th 2019, 20:56:36.882","node-81",12745,353
"December 9th 2019, 20:56:35.593","node-83",12187,372
"December 9th 2019, 20:56:35.581","node-84",13732,9223
"December 9th 2019, 20:56:35.450","node-54",10547,15843
"December 9th 2019, 20:56:34.989","node-53",9794,2405
"December 9th 2019, 20:56:34.891","node-75",14309,18632
"December 9th 2019, 20:56:34.651","node-1",0,0
"December 9th 2019, 20:56:33.962","node-56",13757,514
"December 9th 2019, 20:56:33.662","node-34",9843,10302
"December 9th 2019, 20:56:33.148","node-36",10358,10534
"December 9th 2019, 20:56:32.496","node-78",11807,18915
"December 9th 2019, 20:56:31.326","node-77",10532,2180
"December 9th 2019, 20:56:30.887","node-33",9657,275
"December 9th 2019, 20:56:29.913","node-58",14291,373
"December 9th 2019, 20:56:29.728","node-35",9678,18
"December 9th 2019, 20:56:29.718","node-60",14057,2971
"December 9th 2019, 20:56:29.415","node-59",9696,123
"December 9th 2019, 20:56:25.856","node-13",9590,389
"December 9th 2019, 20:56:25.277","node-93",10199,531
"December 9th 2019, 20:56:22.774","node-86",9501,188
"December 9th 2019, 20:56:20.769","node-88",11014,5327
"December 9th 2019, 20:56:17.331","node-37",9325,317
"December 9th 2019, 20:56:17.171","node-97",10242,9737
"December 9th 2019, 20:56:16.400","node-39",10152,2738
"December 9th 2019, 20:56:15.950","node-99",10825,1055
"December 9th 2019, 20:56:15.509","node-61",13815,557
"December 9th 2019, 20:56:15.498","node-16",0,0
"December 9th 2019, 20:56:14.302","node-62",13437,753
"December 9th 2019, 20:56:14.022","node-100",13329,27
"December 9th 2019, 20:56:13.567","node-63",9299,281
"December 9th 2019, 20:56:13.450","node-42",13754,11436
"December 9th 2019, 20:56:13.084","node-41",14125,376
"December 9th 2019, 20:56:12.949","node-44",9774,362
"December 9th 2019, 20:56:12.142","node-18",9090,201
"December 9th 2019, 20:56:10.891","node-3",9236,8537
"December 9th 2019, 20:56:10.551","node-19",9283,5342
"December 9th 2019, 20:56:10.232","node-89",14319,226
"December 9th 2019, 20:56:09.631","node-91",12830,364
"December 9th 2019, 20:56:00.947","node-22",9648,462
"December 9th 2019, 20:56:00.025","node-23",9165,268
"December 9th 2019, 20:55:59.707","node-67",13955,6101
"December 9th 2019, 20:55:59.109","node-24",14337,22
"December 9th 2019, 20:55:58.442","node-21",9778,6594
"December 9th 2019, 20:55:58.408","node-65",13269,10096
"December 9th 2019, 20:55:58.048","node-66",9697,169
"December 9th 2019, 20:55:54.995","node-48",14474,36290
"December 9th 2019, 20:55:54.575","node-94",10428,2006
"December 9th 2019, 20:55:53.421","node-45",13643,159577
"December 9th 2019, 20:55:52.668","node-26",0,0
"December 9th 2019, 20:55:47.571","node-71",13610,1739
"December 9th 2019, 20:55:47.109","node-72",11165,3293
"December 9th 2019, 20:55:46.883","node-52",13951,358
"December 9th 2019, 20:55:46.725","node-51",9074,168
"December 9th 2019, 20:55:46.218","node-5",9310,237
"December 9th 2019, 20:55:44.644","node-25",10288,2959
"December 9th 2019, 20:55:44.580","node-8",10653,11052
"December 9th 2019, 20:55:43.561","node-28",9315,1333
"December 9th 2019, 20:55:41.689","node-30",13415,9807
"December 9th 2019, 20:55:40.739","node-27",9709,1818
"December 9th 2019, 20:55:40.358","node-9",10035,901
"December 9th 2019, 20:55:39.413","node-74",13364,1383
"December 9th 2019, 20:55:39.040","node-12",9310,18
"December 9th 2019, 20:55:37.729","node-29",9387,297
"December 9th 2019, 20:55:37.657","node-32",13777,45644
"December 9th 2019, 20:55:37.610","node-76",11837,377
"December 9th 2019, 20:55:36.880","node-81",12463,107
"December 9th 2019, 20:55:35.591","node-83",11696,372
"December 9th 2019, 20:55:35.581","node-84",13423,8730
"December 9th 2019, 20:55:35.449","node-54",10270,14826
"December 9th 2019, 20:55:34.989","node-53",9688,2402
"December 9th 2019, 20:55:34.891","node-75",13941,18416
"December 9th 2019, 20:55:34.650","node-1",0,0
"December 9th 2019, 20:55:33.964","node-56",13482,508
"December 9th 2019, 20:55:33.631","node-34",9601,9881
"December 9th 2019, 20:55:33.147","node-36",10244,10114
"December 9th 2019, 20:55:32.502","node-78",11388,18081
"December 9th 2019, 20:55:31.321","node-77",10389,2052
"December 9th 2019, 20:55:30.884","node-33",9541,275
"December 9th 2019, 20:55:29.916","node-58",13972,373
"December 9th 2019, 20:55:29.724","node-35",9440,18
"December 9th 2019, 20:55:29.717","node-60",13788,2823
"December 9th 2019, 20:55:29.414","node-59",9583,123
"December 9th 2019, 20:55:25.857","node-13",9472,374
"December 9th 2019, 20:55:25.279","node-93",9959,521
"December 9th 2019, 20:55:22.777","node-86",9361,188
"December 9th 2019, 20:55:20.768","node-88",10784,5327
"December 9th 2019, 20:55:17.331","node-37",9074,317
"December 9th 2019, 20:55:17.173","node-97",10082,9737
"December 9th 2019, 20:55:16.402","node-39",9904,2593
"December 9th 2019, 20:55:15.956","node-99",10711,836
"December 9th 2019, 20:55:15.505","node-61",13532,549
"December 9th 2019, 20:55:15.497","node-16",0,0
"December 9th 2019, 20:55:14.306","node-62",13168,721
"December 9th 2019, 20:55:14.021","node-100",12820,27
"December 9th 2019, 20:55:13.564","node-63",9169,279
"December 9th 2019, 20:55:13.450","node-42",13489,11326
"December 9th 2019, 20:55:13.083","node-41",13809,376
"December 9th 2019, 20:55:12.950","node-44",9605,356
"December 9th 2019, 20:55:12.142","node-18",8983,201
"December 9th 2019, 20:55:10.891","node-3",9125,8530
"December 9th 2019, 20:55:10.551","node-19",9171,5293
"December 9th 2019, 20:55:10.235","node-89",14165,22
"December 9th 2019, 20:55:09.624","node-91",12352,364
"December 9th 2019, 20:55:00.947","node-22",9536,462
"December 9th 2019, 20:55:00.038","node-23",9078,258
"December 9th 2019, 20:54:59.707","node-67",13736,6099
"December 9th 2019, 20:54:59.093","node-24",14088,22
"December 9th 2019, 20:54:58.449","node-21",9678,6419
"December 9th 2019, 20:54:58.408","node-65",13019,10000
"December 9th 2019, 20:54:58.038","node-66",9595,169
"December 9th 2019, 20:54:54.974","node-48",14272,36115
"December 9th 2019, 20:54:54.580","node-94",10293,2005
"December 9th 2019, 20:54:53.409","node-45",13461,156752
"December 9th 2019, 20:54:52.667","node-26",0,0
"December 9th 2019, 20:54:47.573","node-71",13448,1685
"December 9th 2019, 20:54:47.096","node-72",10947,3289
"December 9th 2019, 20:54:46.884","node-52",13795,358
"December 9th 2019, 20:54:46.721","node-51",9036,168
"December 9th 2019, 20:54:46.217","node-5",9261,236
"December 9th 2019, 20:54:44.643","node-25",10207,2890
"December 9th 2019, 20:54:44.579","node-8",10598,10806
"December 9th 2019, 20:54:43.564","node-28",9263,1329
"December 9th 2019, 20:54:41.694","node-30",13300,9807
"December 9th 2019, 20:54:40.745","node-27",9657,1816
"December 9th 2019, 20:54:40.354","node-9",9970,886
"December 9th 2019, 20:54:39.413","node-74",13238,1383
"December 9th 2019, 20:54:39.039","node-12",9271,18
"December 9th 2019, 20:54:37.720","node-29",9341,297
"December 9th 2019, 20:54:37.656","node-32",13670,45640
"December 9th 2019, 20:54:37.605","node-76",11648,377
"December 9th 2019, 20:54:36.879","node-81",12361,18
"December 9th 2019, 20:54:35.588","node-83",11521,372
"December 9th 2019, 20:54:35.580","node-84",13330,8601
"December 9th 2019, 20:54:35.465","node-54",10182,14571
"December 9th 2019, 20:54:34.988","node-53",9657,2399
"December 9th 2019, 20:54:34.892","node-75",13827,18326
"December 9th 2019, 20:54:34.650","node-1",0,0
"December 9th 2019, 20:54:33.972","node-56",13393,508
"December 9th 2019, 20:54:33.630","node-34",9518,9691
"December 9th 2019, 20:54:33.145","node-36",10215,9982
"December 9th 2019, 20:54:32.498","node-78",11280,17787
"December 9th 2019, 20:54:31.327","node-77",10353,2026
"December 9th 2019, 20:54:30.884","node-33",9505,275
"December 9th 2019, 20:54:29.919","node-58",13867,373
"December 9th 2019, 20:54:29.725","node-35",9364,18
"December 9th 2019, 20:54:29.720","node-60",13696,2708
"December 9th 2019, 20:54:29.415","node-59",9551,116
"December 9th 2019, 20:54:25.856","node-13",9442,374
"December 9th 2019, 20:54:25.278","node-93",9895,519
"December 9th 2019, 20:54:22.771","node-86",9331,188
"December 9th 2019, 20:54:20.767","node-88",10727,5327
"December 9th 2019, 20:54:17.327","node-37",9033,317
"December 9th 2019, 20:54:17.172","node-97",10051,9737
"December 9th 2019, 20:54:16.405","node-39",9856,2593
"December 9th 2019, 20:54:15.946","node-99",10685,802
"December 9th 2019, 20:54:15.508","node-61",13437,549
"December 9th 2019, 20:54:15.499","node-16",0,0
"December 9th 2019, 20:54:14.305","node-62",13092,713
"December 9th 2019, 20:54:14.024","node-100",12701,27
"December 9th 2019, 20:54:13.564","node-63",9143,279
"December 9th 2019, 20:54:13.450","node-42",13401,11301
"December 9th 2019, 20:54:13.094","node-41",13730,376
"December 9th 2019, 20:54:12.949","node-44",9574,356
"December 9th 2019, 20:54:12.150","node-18",8958,201
"December 9th 2019, 20:54:10.893","node-3",9096,8528
"December 9th 2019, 20:54:10.553","node-19",9142,5278
"December 9th 2019, 20:54:10.244","node-89",14035,22
"December 9th 2019, 20:54:09.621","node-91",12219,364
"December 9th 2019, 20:54:00.948","node-22",9491,462
"December 9th 2019, 20:54:00.033","node-23",9039,252
"December 9th 2019, 20:53:59.708","node-67",13595,6098
"December 9th 2019, 20:53:59.126","node-24",13970,22
"December 9th 2019, 20:53:58.442","node-21",9630,6306
"December 9th 2019, 20:53:58.407","node-65",12914,10000
"December 9th 2019, 20:53:58.038","node-66",9526,169
"December 9th 2019, 20:53:54.978","node-48",14094,35767
"December 9th 2019, 20:53:54.572","node-94",10214,1877
"December 9th 2019, 20:53:53.408","node-45",13323,154677
"December 9th 2019, 20:53:52.667","node-26",0,0
"December 9th 2019, 20:53:47.571","node-71",13301,1658
"December 9th 2019, 20:53:47.092","node-72",10795,3288
"December 9th 2019, 20:53:46.883","node-52",13625,358
"December 9th 2019, 20:53:46.721","node-51",8987,168
"December 9th 2019, 20:53:46.220","node-5",9202,235
"December 9th 2019, 20:53:44.643","node-25",10139,2782
"December 9th 2019, 20:53:44.579","node-8",10494,10392
"December 9th 2019, 20:53:43.556","node-28",9184,1321
"December 9th 2019, 20:53:41.688","node-30",13113,9807
"December 9th 2019, 20:53:40.733","node-27",9563,1810
"December 9th 2019, 20:53:40.351","node-9",9884,878
"December 9th 2019, 20:53:39.411","node-74",13039,1383
"December 9th 2019, 20:53:39.040","node-12",9185,18
"December 9th 2019, 20:53:37.724","node-29",9240,297
"December 9th 2019, 20:53:37.656","node-32",13430,45307
"December 9th 2019, 20:53:37.604","node-76",11307,377
"December 9th 2019, 20:53:36.874","node-81",12001,18
"December 9th 2019, 20:53:35.583","node-83",11180,372
"December 9th 2019, 20:53:35.582","node-84",13131,8221
"December 9th 2019, 20:53:35.446","node-54",10096,13941
"December 9th 2019, 20:53:34.988","node-53",9536,2390
"December 9th 2019, 20:53:34.891","node-75",13569,18081
"December 9th 2019, 20:53:34.650","node-1",0,0
"December 9th 2019, 20:53:33.960","node-56",13148,506
"December 9th 2019, 20:53:33.629","node-34",9430,9598
"December 9th 2019, 20:53:33.144","node-36",10113,9903
"December 9th 2019, 20:53:32.493","node-78",11087,17772
"December 9th 2019, 20:53:31.318","node-77",10276,1952
"December 9th 2019, 20:53:30.887","node-33",9421,275
"December 9th 2019, 20:53:29.917","node-58",13651,373
"December 9th 2019, 20:53:29.728","node-35",9283,18
"December 9th 2019, 20:53:29.722","node-60",13458,2508
"December 9th 2019, 20:53:29.416","node-59",9469,43
"December 9th 2019, 20:53:25.855","node-13",9354,369
"December 9th 2019, 20:53:25.274","node-93",9809,511
"December 9th 2019, 20:53:22.766","node-86",9250,188
"December 9th 2019, 20:53:20.767","node-88",10535,5327
"December 9th 2019, 20:53:17.321","node-37",8950,317
"December 9th 2019, 20:53:17.173","node-97",9947,9737
"December 9th 2019, 20:53:16.402","node-39",9747,2448
"December 9th 2019, 20:53:15.949","node-99",10597,774
"December 9th 2019, 20:53:15.504","node-61",13196,545
"December 9th 2019, 20:53:14.303","node-62",12880,685
"December 9th 2019, 20:53:14.020","node-100",12381,27
"December 9th 2019, 20:53:13.563","node-63",9064,273
"December 9th 2019, 20:53:13.450","node-42",13184,11230
"December 9th 2019, 20:53:13.079","node-41",13512,376
"December 9th 2019, 20:53:12.951","node-44",9487,346
"December 9th 2019, 20:53:12.150","node-18",8891,199
"December 9th 2019, 20:53:10.891","node-3",9015,8520
"December 9th 2019, 20:53:10.558","node-19",9057,5226
"December 9th 2019, 20:53:10.276","node-89",13731,22
"December 9th 2019, 20:53:09.617","node-91",11904,364
"December 9th 2019, 20:53:00.946","node-22",9399,431
"December 9th 2019, 20:53:00.027","node-23",8965,238
"December 9th 2019, 20:52:59.707","node-67",13360,6097
"December 9th 2019, 20:52:59.090","node-24",13759,22
"December 9th 2019, 20:52:58.447","node-21",9547,6174
"December 9th 2019, 20:52:58.406","node-65",12729,9970
"December 9th 2019, 20:52:58.037","node-66",9420,161
"December 9th 2019, 20:52:54.963","node-48",13855,35377
"December 9th 2019, 20:52:54.632","node-94",10098,1706
"December 9th 2019, 20:52:53.410","node-45",13137,151902
"December 9th 2019, 20:52:52.666","node-26",0,0
"December 9th 2019, 20:52:47.572","node-71",13132,1595
"December 9th 2019, 20:52:47.089","node-72",10587,3284
"December 9th 2019, 20:52:46.883","node-52",13448,358
"December 9th 2019, 20:52:46.721","node-51",8942,168
"December 9th 2019, 20:52:46.218","node-5",9145,228
"December 9th 2019, 20:52:44.649","node-25",10060,2710
"December 9th 2019, 20:52:44.605","node-8",10398,10106
"December 9th 2019, 20:52:43.558","node-28",9124,1284
"December 9th 2019, 20:52:41.702","node-30",12948,9806
"December 9th 2019, 20:52:40.731","node-27",9494,1802
"December 9th 2019, 20:52:40.357","node-9",9739,856
"December 9th 2019, 20:52:39.409","node-74",12882,1337
"December 9th 2019, 20:52:39.039","node-12",9119,18
"December 9th 2019, 20:52:37.725","node-29",9155,297
"December 9th 2019, 20:52:37.656","node-32",13262,44757
"December 9th 2019, 20:52:37.606","node-76",11110,272
"December 9th 2019, 20:52:36.868","node-81",11688,18
"December 9th 2019, 20:52:35.582","node-83",10881,372
"December 9th 2019, 20:52:35.581","node-84",12976,7959
"December 9th 2019, 20:52:35.459","node-54",9933,13556
"December 9th 2019, 20:52:34.993","node-53",9415,2378
"December 9th 2019, 20:52:34.890","node-75",13373,17704
"December 9th 2019, 20:52:34.746","node-16",13292,119092
"December 9th 2019, 20:52:34.654","node-1",0,0
"December 9th 2019, 20:52:33.952","node-56",12943,502
"December 9th 2019, 20:52:33.631","node-34",9343,9474
"December 9th 2019, 20:52:33.143","node-36",10000,9680
"December 9th 2019, 20:52:32.495","node-78",10856,17307
"December 9th 2019, 20:52:31.317","node-77",10104,1833
"December 9th 2019, 20:52:30.882","node-33",9332,275
"December 9th 2019, 20:52:29.917","node-58",13459,373
"December 9th 2019, 20:52:29.728","node-35",9187,18
"December 9th 2019, 20:52:29.725","node-60",13252,2379
"December 9th 2019, 20:52:29.432","node-59",9332,20
"December 9th 2019, 20:52:25.859","node-13",9240,354
"December 9th 2019, 20:52:25.278","node-93",9691,385
"December 9th 2019, 20:52:22.781","node-86",9127,172
"December 9th 2019, 20:52:20.768","node-88",10344,5327
"December 9th 2019, 20:52:17.319","node-37",8823,317
"December 9th 2019, 20:52:17.171","node-97",9785,9737
"December 9th 2019, 20:52:16.396","node-39",9592,2448
"December 9th 2019, 20:52:15.950","node-99",10317,718
"December 9th 2019, 20:52:15.504","node-61",12964,533
"December 9th 2019, 20:52:14.301","node-62",12703,665
"December 9th 2019, 20:52:14.020","node-100",11999,27
"December 9th 2019, 20:52:13.565","node-63",8895,267
"December 9th 2019, 20:52:13.457","node-42",13012,11177
"December 9th 2019, 20:52:13.126","node-41",13309,376
"December 9th 2019, 20:52:12.947","node-44",9299,335
"December 9th 2019, 20:52:12.208","node-18",8735,197
"December 9th 2019, 20:52:10.896","node-3",8858,8246
"December 9th 2019, 20:52:10.552","node-19",8900,5102
"December 9th 2019, 20:52:10.230","node-89",13508,22
"December 9th 2019, 20:52:09.643","node-91",11516,364
"December 9th 2019, 20:52:00.945","node-22",9201,425
"December 9th 2019, 20:52:00.022","node-23",8771,222
"December 9th 2019, 20:51:59.710","node-67",13060,5815
"December 9th 2019, 20:51:59.090","node-24",13496,22
"December 9th 2019, 20:51:58.486","node-21",9346,5907
"December 9th 2019, 20:51:58.405","node-65",12540,9956
"December 9th 2019, 20:51:58.040","node-66",9218,64
"December 9th 2019, 20:51:54.982","node-48",13595,34687
"December 9th 2019, 20:51:54.587","node-94",9825,1703
"December 9th 2019, 20:51:53.410","node-45",12906,151902
"December 9th 2019, 20:51:52.664","node-26",0,0
"December 9th 2019, 20:51:47.576","node-71",12845,1523
"December 9th 2019, 20:51:47.128","node-72",10177,3281
"December 9th 2019, 20:51:46.903","node-52",13166,358
"December 9th 2019, 20:51:46.718","node-51",8708,168
"December 9th 2019, 20:51:46.217","node-5",8892,227
"December 9th 2019, 20:51:44.646","node-25",9764,2546
"December 9th 2019, 20:51:44.578","node-8",10126,9485
"December 9th 2019, 20:51:43.518","node-28",8882,1179
"December 9th 2019, 20:51:41.790","node-30",12704,9799
"December 9th 2019, 20:51:40.731","node-27",9262,1800
"December 9th 2019, 20:51:40.335","node-9",9184,837
"December 9th 2019, 20:51:39.407","node-74",12633,1245
"December 9th 2019, 20:51:39.040","node-12",8885,18
"December 9th 2019, 20:51:37.750","node-29",8919,297
"December 9th 2019, 20:51:37.656","node-32",13027,42766
"December 9th 2019, 20:51:37.628","node-76",10879,30
"December 9th 2019, 20:51:36.873","node-81",11210,18
"December 9th 2019, 20:51:35.583","node-83",10431,372
"December 9th 2019, 20:51:35.581","node-84",12742,7455
"December 9th 2019, 20:51:35.448","node-54",9532,12662
"December 9th 2019, 20:51:34.989","node-53",9141,2375
"December 9th 2019, 20:51:34.890","node-75",13102,16682
"December 9th 2019, 20:51:34.752","node-16",13013,113064
"December 9th 2019, 20:51:34.649","node-1",0,0
"December 9th 2019, 20:51:33.951","node-56",12666,496
"December 9th 2019, 20:51:33.624","node-34",9114,9443
"December 9th 2019, 20:51:33.135","node-36",9728,9233
"December 9th 2019, 20:51:32.493","node-78",10426,16431
"December 9th 2019, 20:51:31.319","node-77",9746,1536
"December 9th 2019, 20:51:30.887","node-33",9118,275
"December 9th 2019, 20:51:29.910","node-58",13192,373
"December 9th 2019, 20:51:29.726","node-60",12985,2230
"December 9th 2019, 20:51:29.722","node-35",8963,18
"December 9th 2019, 20:51:29.415","node-59",9068,20
"December 9th 2019, 20:51:25.858","node-13",9004,334
"December 9th 2019, 20:51:25.278","node-93",9465,196
"December 9th 2019, 20:51:22.822","node-86",8907,160
"December 9th 2019, 20:51:20.766","node-88",10056,5327
"December 9th 2019, 20:51:17.322","node-37",8620,317
"December 9th 2019, 20:51:17.174","node-97",9540,9737
"December 9th 2019, 20:51:16.407","node-39",9368,2361
"December 9th 2019, 20:51:15.946","node-99",9979,683
"December 9th 2019, 20:51:15.504","node-61",12676,513
"December 9th 2019, 20:51:14.301","node-62",12451,653
"December 9th 2019, 20:51:14.017","node-100",11586,27
"December 9th 2019, 20:51:13.563","node-63",8668,259
"December 9th 2019, 20:51:13.447","node-42",12763,11108
"December 9th 2019, 20:51:13.077","node-41",13021,376
"December 9th 2019, 20:51:12.945","node-44",9042,319
"December 9th 2019, 20:51:12.132","node-18",8525,194
"December 9th 2019, 20:51:10.891","node-3",8636,7787
"December 9th 2019, 20:51:10.554","node-19",8685,4926
"December 9th 2019, 20:51:10.221","node-89",13222,22
"December 9th 2019, 20:51:09.596","node-91",11121,364
"December 9th 2019, 20:51:00.946","node-22",9004,407
"December 9th 2019, 20:51:00.022","node-23",8569,218
"December 9th 2019, 20:50:59.705","node-67",12758,5503
"December 9th 2019, 20:50:59.129","node-24",13180,22
"December 9th 2019, 20:50:58.438","node-21",9149,5682
"December 9th 2019, 20:50:58.418","node-65",12289,9949
"December 9th 2019, 20:50:58.034","node-66",9029,35
"December 9th 2019, 20:50:54.958","node-48",13321,34447
"December 9th 2019, 20:50:54.598","node-94",9616,1699
"December 9th 2019, 20:50:53.408","node-45",12623,149848
"December 9th 2019, 20:50:52.661","node-26",0,0
