"@timestamp","kubernetes.labels.app_kubernetes_io/instance","kubernetes.container.memory.usage.bytes","kubernetes.container.cpu.usage.nanocores"
"December 9th 2019, 21:46:59.106","node-12","205,266,944","2,432,848"
"December 9th 2019, 21:46:59.106","node-8","232,386,560","4,856,604"
"December 9th 2019, 21:46:59.106","node-1","131,940,352","2,548,006"
"December 9th 2019, 21:46:46.787","node-3","231,309,312","2,495,958"
"December 9th 2019, 21:46:46.787","node-5","209,338,368","3,648,518"
"December 9th 2019, 21:46:46.787","node-9","215,982,080","4,708,848"
"December 9th 2019, 21:46:46.787","node-13","212,488,192","2,526,486"
"December 9th 2019, 21:46:28.199","node-17","209,842,176","6,274,715"
"December 9th 2019, 21:46:28.199","node-14","212,824,064","2,322,177"
"December 9th 2019, 21:46:28.199","node-10","206,106,624","2,766,822"
"December 9th 2019, 21:46:28.199","node-15","221,069,312","8,696,334"
"December 9th 2019, 21:46:28.199","node-7","210,563,072","2,173,875"
"December 9th 2019, 21:46:11.732","node-18","205,410,304","4,448,699"
"December 9th 2019, 21:46:11.732","node-30","230,076,416","8,384,796"
"December 9th 2019, 21:46:11.732","node-28","220,102,656","4,964,761"
"December 9th 2019, 21:46:11.732","node-16","97,841,152","3,677,367"
"December 9th 2019, 21:46:11.732","node-24","218,025,984","8,348,092"
"December 9th 2019, 21:46:08.888","node-4","194,191,360","3,967,739"
"December 9th 2019, 21:46:08.888","node-2","209,797,120","2,910,635"
"December 9th 2019, 21:46:08.888","node-20","211,861,504","3,074,123"
"December 9th 2019, 21:46:08.888","node-11","219,058,176","2,345,197"
"December 9th 2019, 21:46:08.888","node-6","227,201,024","3,154,297"
"December 9th 2019, 21:44:59.106","node-27","218,660,864","4,002,059"
"December 9th 2019, 21:44:59.106","node-8","233,140,224","3,739,510"
"December 9th 2019, 21:44:59.106","node-32","233,967,616","5,466,962"
"December 9th 2019, 21:44:59.106","node-44","215,433,216","3,574,495"
"December 9th 2019, 21:44:59.106","node-1","131,788,800","2,695,373"
"December 9th 2019, 21:44:59.106","node-19","213,463,040","3,705,471"
"December 9th 2019, 21:44:59.106","node-39","232,611,840","8,803,970"
"December 9th 2019, 21:44:59.106","node-23","207,069,184","8,943,804"
"December 9th 2019, 21:44:59.106","node-22","207,884,288","3,059,127"
"December 9th 2019, 21:44:59.106","node-12","206,270,464","3,669,318"
"December 9th 2019, 21:44:46.790","node-21","238,080,000","3,525,686"
"December 9th 2019, 21:44:46.790","node-35","224,669,696","4,919,429"
"December 9th 2019, 21:44:46.790","node-9","217,739,264","5,569,605"
"December 9th 2019, 21:44:46.790","node-26","119,541,760","3,050,449"
"December 9th 2019, 21:44:46.790","node-53","225,333,248","21,145,654"
"December 9th 2019, 21:44:46.790","node-33","213,676,032","5,367,268"
"December 9th 2019, 21:44:46.790","node-45","229,478,400","14,498,080"
"December 9th 2019, 21:44:46.790","node-25","228,225,024","3,762,285"
"December 9th 2019, 21:44:46.790","node-13","213,762,048","5,329,559"
"December 9th 2019, 21:44:46.790","node-42","237,285,376","3,866,668"
"December 9th 2019, 21:44:46.790","node-51","210,743,296","10,602,624"
"December 9th 2019, 21:44:46.790","node-5","209,809,408","3,049,410"
"December 9th 2019, 21:44:46.790","node-3","232,427,520","3,849,672"
"December 9th 2019, 21:44:46.790","node-29","217,427,968","6,157,586"
"December 9th 2019, 21:44:28.199","node-14","213,131,264","3,301,084"
"December 9th 2019, 21:44:28.199","node-17","209,506,304","2,749,651"
"December 9th 2019, 21:44:28.199","node-55","210,800,640","6,479,860"
"December 9th 2019, 21:44:28.199","node-40","226,267,136","4,730,551"
"December 9th 2019, 21:44:28.199","node-15","221,294,592","9,664,970"
"December 9th 2019, 21:44:28.199","node-10","208,044,032","5,046,882"
"December 9th 2019, 21:44:28.199","node-57","220,839,936","17,501,495"
"December 9th 2019, 21:44:28.199","node-7","210,952,192","3,388,574"
"December 9th 2019, 21:44:28.199","node-49","208,691,200","5,090,720"
"December 9th 2019, 21:44:28.199","node-31","231,505,920","9,771,432"
"December 9th 2019, 21:44:11.732","node-48","238,215,168","7,722,382"
"December 9th 2019, 21:44:11.732","node-28","220,463,104","8,815,005"
"December 9th 2019, 21:44:11.732","node-36","230,154,240","2,893,111"
"December 9th 2019, 21:44:11.732","node-30","231,350,272","3,868,325"
"December 9th 2019, 21:44:11.732","node-41","218,316,800","5,737,972"
"December 9th 2019, 21:44:11.732","node-54","229,109,760","7,647,636"
"December 9th 2019, 21:44:11.732","node-18","206,372,864","5,760,600"
"December 9th 2019, 21:44:11.732","node-52","227,270,656","6,866,487"
"December 9th 2019, 21:44:11.732","node-37","211,980,288","4,979,373"
"December 9th 2019, 21:44:11.732","node-16","99,651,584","3,110,070"
"December 9th 2019, 21:44:11.732","node-34","264,355,840","3,505,673"
"December 9th 2019, 21:44:11.732","node-60","240,758,784","12,636,594"
"December 9th 2019, 21:44:11.732","node-24","250,548,224","4,574,285"
"December 9th 2019, 21:44:08.888","node-2","210,776,064","6,702,365"
"December 9th 2019, 21:44:08.888","node-70","228,962,304","3,534,848"
"December 9th 2019, 21:44:08.888","node-38","216,211,456","4,186,337"
"December 9th 2019, 21:44:08.888","node-69","227,729,408","12,146,732"
"December 9th 2019, 21:44:08.888","node-46","220,106,752","9,505,119"
"December 9th 2019, 21:44:08.888","node-6","228,528,128","3,505,831"
"December 9th 2019, 21:44:08.888","node-43","226,308,096","4,643,911"
"December 9th 2019, 21:44:08.888","node-64","226,516,992","7,479,920"
"December 9th 2019, 21:44:08.888","node-50","235,532,288","8,200,485"
"December 9th 2019, 21:44:08.888","node-68","217,415,680","2,884,661"
"December 9th 2019, 21:44:08.888","node-11","220,168,192","6,041,696"
"December 9th 2019, 21:44:08.888","node-4","195,768,320","25,098,589"
"December 9th 2019, 21:44:08.888","node-20","212,332,544","5,167,619"
"December 9th 2019, 21:44:08.888","node-47","358,518,784","15,922,516"
"December 9th 2019, 21:42:59.106","node-44","213,553,152","4,346,574"
"December 9th 2019, 21:42:59.106","node-71","227,655,680","7,969,101"
"December 9th 2019, 21:42:59.106","node-23","204,169,216","5,658,453"
"December 9th 2019, 21:42:59.106","node-8","231,305,216","10,214,802"
"December 9th 2019, 21:42:59.106","node-65","223,956,992","4,588,988"
"December 9th 2019, 21:42:59.106","node-22","206,094,336","4,914,337"
"December 9th 2019, 21:42:59.106","node-56","225,857,536","4,530,629"
"December 9th 2019, 21:42:59.106","node-93","219,987,968","12,728,151"
"December 9th 2019, 21:42:59.106","node-27","218,660,864","5,147,443"
"December 9th 2019, 21:42:59.106","node-83","212,287,488","6,844,981"
"December 9th 2019, 21:42:59.106","node-32","232,222,720","5,331,553"
"December 9th 2019, 21:42:59.106","node-77","219,553,792","8,946,648"
"December 9th 2019, 21:42:59.106","node-67","230,965,248","3,102,454"
"December 9th 2019, 21:42:59.106","node-12","207,704,064","4,690,735"
"December 9th 2019, 21:42:59.106","node-39","232,005,632","7,065,329"
"December 9th 2019, 21:42:59.106","node-58","230,993,920","5,134,220"
"December 9th 2019, 21:42:59.106","node-19","211,816,448","5,211,845"
"December 9th 2019, 21:42:59.106","node-59","226,721,792","10,977,532"
"December 9th 2019, 21:42:59.106","node-63","214,491,136","5,944,794"
"December 9th 2019, 21:42:59.106","node-1","132,542,464","4,531,806"
"December 9th 2019, 21:42:59.106","node-75","237,092,864","15,603,870"
"December 9th 2019, 21:42:46.787","node-53","221,982,720","6,696,201"
"December 9th 2019, 21:42:46.787","node-76","210,604,032","4,842,378"
"December 9th 2019, 21:42:46.787","node-33","212,819,968","7,123,072"
"December 9th 2019, 21:42:46.787","node-3","232,411,136","6,443,904"
"December 9th 2019, 21:42:46.787","node-45","228,524,032","5,312,015"
"December 9th 2019, 21:42:46.787","node-42","237,285,376","6,330,266"
"December 9th 2019, 21:42:46.787","node-13","213,725,184","6,878,774"
"December 9th 2019, 21:42:46.787","node-29","217,264,128","6,206,487"
"December 9th 2019, 21:42:46.787","node-88","222,257,152","11,721,639"
"December 9th 2019, 21:42:46.787","node-51","211,853,312","3,340,276"
"December 9th 2019, 21:42:46.787","node-61","220,360,704","4,703,818"
"December 9th 2019, 21:42:46.787","node-62","219,312,128","4,333,188"
"December 9th 2019, 21:42:46.787","node-35","223,571,968","4,886,712"
"December 9th 2019, 21:42:46.787","node-5","208,191,488","7,096,411"
"December 9th 2019, 21:42:46.787","node-78","220,708,864","7,243,838"
"December 9th 2019, 21:42:46.787","node-25","227,266,560","4,023,171"
"December 9th 2019, 21:42:46.787","node-99","221,523,968","2,683,595"
"December 9th 2019, 21:42:46.787","node-26","119,377,920","5,122,330"
"December 9th 2019, 21:42:46.787","node-9","217,051,136","5,720,263"
"December 9th 2019, 21:42:46.787","node-97","238,661,632","3,785,112"
"December 9th 2019, 21:42:46.787","node-66","217,264,128","4,179,640"
"December 9th 2019, 21:42:46.787","node-84","234,004,480","20,909,395"
"December 9th 2019, 21:42:46.787","node-21","237,428,736","6,309,102"
"December 9th 2019, 21:42:28.199","node-15","221,892,608","7,385,134"
"December 9th 2019, 21:42:28.199","node-92","217,628,672","33,028,561"
"December 9th 2019, 21:42:28.199","node-95","208,904,192","50,306,883"
"December 9th 2019, 21:42:28.199","node-14","212,074,496","5,762,280"
"December 9th 2019, 21:42:28.199","node-10","207,970,304","7,583,154"
"December 9th 2019, 21:42:28.199","node-55","210,272,256","6,593,351"
"December 9th 2019, 21:42:28.199","node-40","226,127,872","5,156,498"
"December 9th 2019, 21:42:28.199","node-73","217,944,064","3,349,241"
"December 9th 2019, 21:42:28.199","node-7","210,636,800","6,866,099"
"December 9th 2019, 21:42:28.199","node-31","232,214,528","6,678,196"
"December 9th 2019, 21:42:28.199","node-57","218,607,616","6,517,140"
"December 9th 2019, 21:42:28.199","node-82","220,274,688","8,746,430"
"December 9th 2019, 21:42:28.199","node-17","208,969,728","5,767,338"
"December 9th 2019, 21:42:28.199","node-87","235,544,576","7,718,574"
"December 9th 2019, 21:42:28.199","node-49","207,478,784","7,765,416"
"December 9th 2019, 21:42:28.199","node-90","213,684,224","6,571,943"
"December 9th 2019, 21:42:11.732","node-91","216,612,864","4,108,470"
"December 9th 2019, 21:42:11.732","node-24","250,306,560","4,569,610"
"December 9th 2019, 21:42:11.732","node-28","219,234,304","7,886,205"
"December 9th 2019, 21:42:11.732","node-60","236,638,208","5,960,490"
"December 9th 2019, 21:42:11.732","node-37","211,722,240","4,226,697"
"December 9th 2019, 21:42:11.732","node-74","264,904,704","4,127,058"
"December 9th 2019, 21:42:11.732","node-81","220,844,032","6,465,203"
"December 9th 2019, 21:42:11.732","node-94","218,525,696","7,054,125"
"December 9th 2019, 21:42:11.732","node-72","219,381,760","6,606,413"
"December 9th 2019, 21:42:11.732","node-89","227,176,448","7,887,510"
"December 9th 2019, 21:42:11.732","node-18","205,500,416","7,028,473"
"December 9th 2019, 21:42:11.732","node-48","236,908,544","6,644,818"
"December 9th 2019, 21:42:11.732","node-16","98,729,984","4,221,011"
"December 9th 2019, 21:42:11.732","node-30","230,207,488","4,612,127"
"December 9th 2019, 21:42:11.732","node-52","227,102,720","7,860,988"
"December 9th 2019, 21:42:11.732","node-54","227,266,560","5,622,021"
"December 9th 2019, 21:42:11.732","node-41","218,189,824","7,902,638"
"December 9th 2019, 21:42:11.732","node-34","264,253,440","5,680,342"
"December 9th 2019, 21:42:11.732","node-86","215,842,816","7,407,941"
"December 9th 2019, 21:42:11.732","node-36","229,376,000","6,048,288"
"December 9th 2019, 21:42:08.888","node-50","234,381,312","5,247,078"
"December 9th 2019, 21:42:08.888","node-68","218,296,320","4,198,253"
"December 9th 2019, 21:42:08.888","node-11","219,586,560","4,071,282"
"December 9th 2019, 21:42:08.888","node-69","228,417,536","6,630,449"
"December 9th 2019, 21:42:08.888","node-79","230,010,880","11,870,564"
"December 9th 2019, 21:42:08.888","node-4","205,316,096","7,782,216"
"December 9th 2019, 21:42:08.888","node-98","229,814,272","7,592,886"
"December 9th 2019, 21:42:08.888","node-43","223,690,752","5,447,943"
"December 9th 2019, 21:42:08.888","node-96","217,681,920","8,107,511"
"December 9th 2019, 21:42:08.888","node-64","226,422,784","4,812,507"
"December 9th 2019, 21:42:08.888","node-47","354,074,624","8,473,651"
"December 9th 2019, 21:42:08.888","node-20","212,209,664","6,492,738"
"December 9th 2019, 21:42:08.888","node-70","228,618,240","5,696,978"
"December 9th 2019, 21:42:08.888","node-46","219,848,704","7,698,967"
"December 9th 2019, 21:42:08.888","node-38","213,790,720","3,228,663"
"December 9th 2019, 21:42:08.888","node-2","207,052,800","5,929,848"
"December 9th 2019, 21:42:08.888","node-80","232,853,504","14,809,710"
"December 9th 2019, 21:42:08.888","node-85","222,220,288","6,073,462"
"December 9th 2019, 21:42:08.888","node-6","228,528,128","8,891,826"
"December 9th 2019, 21:40:59.106","node-1","132,538,368","5,379,941"
"December 9th 2019, 21:40:59.106","node-12","207,687,680","3,015,806"
"December 9th 2019, 21:40:59.106","node-65","223,805,440","4,584,060"
"December 9th 2019, 21:40:59.106","node-23","203,714,560","5,084,375"
"December 9th 2019, 21:40:59.106","node-32","233,627,648","19,758,513"
"December 9th 2019, 21:40:59.106","node-71","226,619,392","2,997,326"
"December 9th 2019, 21:40:59.106","node-19","211,005,440","6,757,173"
"December 9th 2019, 21:40:59.106","node-59","226,541,568","3,324,582"
"December 9th 2019, 21:40:59.106","node-44","213,839,872","3,579,664"
"December 9th 2019, 21:40:59.106","node-63","212,090,880","4,950,473"
"December 9th 2019, 21:40:59.106","node-39","231,575,552","2,976,497"
"December 9th 2019, 21:40:59.106","node-100","224,374,784","4,252,399"
"December 9th 2019, 21:40:59.106","node-22","205,520,896","4,644,278"
"December 9th 2019, 21:40:59.106","node-75","236,179,456","6,774,449"
"December 9th 2019, 21:40:59.106","node-93","218,886,144","8,333,977"
"December 9th 2019, 21:40:59.106","node-56","225,857,536","4,546,850"
"December 9th 2019, 21:40:59.106","node-77","217,669,632","4,591,384"
"December 9th 2019, 21:40:59.106","node-67","231,632,896","4,632,239"
"December 9th 2019, 21:40:59.106","node-8","232,677,376","4,052,709"
"December 9th 2019, 21:40:59.106","node-58","230,100,992","6,869,563"
"December 9th 2019, 21:40:59.106","node-83","212,336,640","8,027,783"
"December 9th 2019, 21:40:59.106","node-27","217,636,864","3,521,795"
"December 9th 2019, 21:40:46.787","node-42","237,277,184","4,231,446"
"December 9th 2019, 21:40:46.787","node-88","222,224,384","3,581,637"
"December 9th 2019, 21:40:46.787","node-53","223,944,704","6,542,973"
"December 9th 2019, 21:40:46.787","node-9","215,146,496","4,756,791"
"December 9th 2019, 21:40:46.787","node-62","220,192,768","7,050,269"
"December 9th 2019, 21:40:46.787","node-66","217,264,128","3,227,475"
"December 9th 2019, 21:40:46.787","node-21","236,380,160","4,287,129"
"December 9th 2019, 21:40:46.787","node-45","225,419,264","4,062,316"
"December 9th 2019, 21:40:46.787","node-3","232,411,136","4,965,388"
"December 9th 2019, 21:40:46.787","node-33","212,582,400","7,380,296"
"December 9th 2019, 21:40:46.787","node-97","236,445,696","4,583,705"
"December 9th 2019, 21:40:46.787","node-78","218,718,208","5,083,142"
"December 9th 2019, 21:40:46.787","node-26","118,562,816","6,143,726"
"December 9th 2019, 21:40:46.787","node-13","211,623,936","6,130,000"
"December 9th 2019, 21:40:46.787","node-84","231,968,768","6,068,232"
"December 9th 2019, 21:40:46.787","node-51","211,820,544","5,328,913"
"December 9th 2019, 21:40:46.787","node-5","206,626,816","6,317,056"
"December 9th 2019, 21:40:46.787","node-99","220,848,128","6,870,229"
"December 9th 2019, 21:40:46.787","node-76","210,206,720","3,338,031"
"December 9th 2019, 21:40:46.787","node-25","226,504,704","5,091,716"
"December 9th 2019, 21:40:46.787","node-29","217,239,552","6,167,447"
"December 9th 2019, 21:40:46.787","node-61","220,360,704","4,894,680"
"December 9th 2019, 21:40:46.787","node-35","222,900,224","4,737,662"
"December 9th 2019, 21:40:28.199","node-7","210,636,800","6,037,068"
"December 9th 2019, 21:40:28.199","node-57","218,189,824","7,356,109"
"December 9th 2019, 21:40:28.199","node-90","213,057,536","5,719,490"
"December 9th 2019, 21:40:28.199","node-73","217,915,392","6,093,859"
"December 9th 2019, 21:40:28.199","node-17","208,281,600","4,275,809"
"December 9th 2019, 21:40:28.199","node-87","235,503,616","5,891,884"
"December 9th 2019, 21:40:28.199","node-40","226,082,816","6,063,815"
"December 9th 2019, 21:40:28.199","node-55","210,223,104","6,498,293"
"December 9th 2019, 21:40:28.199","node-49","206,831,616","6,093,567"
"December 9th 2019, 21:40:28.199","node-95","207,425,536","5,062,110"
"December 9th 2019, 21:40:28.199","node-15","220,909,568","4,659,630"
"December 9th 2019, 21:40:28.199","node-92","216,489,984","8,584,517"
"December 9th 2019, 21:40:28.199","node-10","207,953,920","7,237,136"
"December 9th 2019, 21:40:28.199","node-31","232,103,936","6,670,673"
"December 9th 2019, 21:40:28.199","node-82","219,348,992","3,625,206"
"December 9th 2019, 21:40:28.199","node-14","210,984,960","6,832,227"
"December 9th 2019, 21:40:11.732","node-24","250,228,736","3,326,030"
"December 9th 2019, 21:40:11.732","node-30","228,433,920","5,098,033"
"December 9th 2019, 21:40:11.732","node-74","264,814,592","3,986,955"
"December 9th 2019, 21:40:11.732","node-48","235,380,736","6,663,224"
"December 9th 2019, 21:40:11.732","node-18","204,873,728","5,854,208"
"December 9th 2019, 21:40:11.732","node-54","228,315,136","6,226,729"
"December 9th 2019, 21:40:11.732","node-16","98,185,216","4,183,039"
"December 9th 2019, 21:40:11.732","node-94","218,513,408","8,987,279"
"December 9th 2019, 21:40:11.732","node-28","218,255,360","6,701,837"
"December 9th 2019, 21:40:11.732","node-72","218,693,632","4,720,178"
"December 9th 2019, 21:40:11.732","node-41","217,096,192","4,417,008"
"December 9th 2019, 21:40:11.732","node-86","215,838,720","5,946,611"
"December 9th 2019, 21:40:11.732","node-60","236,052,480","5,629,665"
"December 9th 2019, 21:40:11.732","node-36","228,376,576","10,087,634"
"December 9th 2019, 21:40:11.732","node-91","214,945,792","4,078,437"
"December 9th 2019, 21:40:11.732","node-34","264,253,440","6,644,957"
"December 9th 2019, 21:40:11.732","node-52","227,102,720","6,246,746"
"December 9th 2019, 21:40:11.732","node-37","209,944,576","5,069,112"
"December 9th 2019, 21:40:11.732","node-89","226,988,032","4,845,613"
"December 9th 2019, 21:40:11.732","node-81","217,927,680","3,926,003"
"December 9th 2019, 21:40:08.888","node-43","223,072,256","6,541,196"
"December 9th 2019, 21:40:08.888","node-47","353,849,344","7,244,621"
"December 9th 2019, 21:40:08.888","node-46","219,136,000","4,117,198"
"December 9th 2019, 21:40:08.888","node-50","235,352,064","8,880,442"
"December 9th 2019, 21:40:08.888","node-68","217,989,120","5,572,221"
"December 9th 2019, 21:40:08.888","node-4","205,299,712","4,255,787"
"December 9th 2019, 21:40:08.888","node-70","227,270,656","6,911,931"
"December 9th 2019, 21:40:08.888","node-64","225,255,424","4,245,147"
"December 9th 2019, 21:40:08.888","node-6","228,507,648","8,291,892"
"December 9th 2019, 21:40:08.888","node-11","217,772,032","3,264,568"
"December 9th 2019, 21:40:08.888","node-80","231,915,520","7,649,883"
"December 9th 2019, 21:40:08.888","node-69","228,417,536","8,371,214"
"December 9th 2019, 21:40:08.888","node-85","220,889,088","7,558,005"
"December 9th 2019, 21:40:08.888","node-38","213,078,016","4,234,836"
"December 9th 2019, 21:40:08.888","node-79","228,167,680","7,341,528"
"December 9th 2019, 21:40:08.888","node-20","212,156,416","3,939,568"
"December 9th 2019, 21:40:08.888","node-96","217,018,368","6,326,988"
"December 9th 2019, 21:40:08.888","node-98","229,814,272","7,762,148"
"December 9th 2019, 21:40:08.888","node-2","207,986,688","7,215,769"
"December 9th 2019, 21:38:59.106","node-75","235,347,968","3,969,144"
"December 9th 2019, 21:38:59.106","node-12","205,291,520","4,120,097"
"December 9th 2019, 21:38:59.106","node-59","225,882,112","5,297,824"
"December 9th 2019, 21:38:59.106","node-56","226,783,232","6,397,217"
"December 9th 2019, 21:38:59.106","node-63","211,136,512","4,602,824"
"December 9th 2019, 21:38:59.106","node-39","230,748,160","6,414,053"
"December 9th 2019, 21:38:59.106","node-32","231,976,960","3,378,808"
"December 9th 2019, 21:38:59.106","node-71","225,230,848","8,353,159"
"December 9th 2019, 21:38:59.106","node-23","205,524,992","6,605,961"
"December 9th 2019, 21:38:59.106","node-77","217,374,720","3,916,919"
"December 9th 2019, 21:38:59.106","node-67","231,632,896","3,792,886"
"December 9th 2019, 21:38:59.106","node-93","217,559,040","4,907,055"
"December 9th 2019, 21:38:59.106","node-83","213,360,640","6,495,127"
"December 9th 2019, 21:38:59.106","node-22","204,550,144","3,141,728"
"December 9th 2019, 21:38:59.106","node-27","216,596,480","3,797,338"
"December 9th 2019, 21:38:59.106","node-65","223,715,328","4,648,668"
"December 9th 2019, 21:38:59.106","node-1","132,538,368","5,589,504"
"December 9th 2019, 21:38:59.106","node-19","210,731,008","4,022,168"
"December 9th 2019, 21:38:59.106","node-44","213,733,376","3,986,080"
"December 9th 2019, 21:38:59.106","node-8","231,038,976","4,386,291"
"December 9th 2019, 21:38:59.106","node-58","230,051,840","7,227,275"
"December 9th 2019, 21:38:59.106","node-100","223,195,136","3,854,334"
"December 9th 2019, 21:38:46.787","node-3","232,407,040","5,488,883"
"December 9th 2019, 21:38:46.787","node-84","231,673,856","4,368,584"
"December 9th 2019, 21:38:46.787","node-25","227,540,992","5,440,850"
"December 9th 2019, 21:38:46.787","node-21","237,428,736","5,676,844"
"December 9th 2019, 21:38:46.787","node-29","217,112,576","4,234,156"
"December 9th 2019, 21:38:46.787","node-88","222,216,192","7,005,005"
"December 9th 2019, 21:38:46.787","node-97","235,749,376","5,177,104"
"December 9th 2019, 21:38:46.787","node-51","211,771,392","3,383,824"
"December 9th 2019, 21:38:46.787","node-66","217,231,360","3,936,672"
"December 9th 2019, 21:38:46.787","node-35","223,686,656","5,136,223"
"December 9th 2019, 21:38:46.787","node-13","211,255,296","7,070,247"
"December 9th 2019, 21:38:46.787","node-78","218,165,248","7,472,038"
"December 9th 2019, 21:38:46.787","node-26","117,895,168","3,442,447"
"December 9th 2019, 21:38:46.787","node-53","221,671,424","7,058,972"
"December 9th 2019, 21:38:46.787","node-61","220,250,112","3,792,330"
"December 9th 2019, 21:38:46.787","node-76","219,873,280","22,277,164"
"December 9th 2019, 21:38:46.787","node-42","236,482,560","4,356,650"
"December 9th 2019, 21:38:46.787","node-9","214,458,368","5,404,404"
"December 9th 2019, 21:38:46.787","node-99","220,725,248","3,883,393"
"December 9th 2019, 21:38:46.787","node-62","219,631,616","3,398,985"
"December 9th 2019, 21:38:46.787","node-45","225,239,040","6,192,273"
"December 9th 2019, 21:38:46.787","node-5","205,787,136","4,136,857"
"December 9th 2019, 21:38:46.787","node-33","211,927,040","6,124,265"
"December 9th 2019, 21:38:28.199","node-14","210,264,064","8,921,107"
"December 9th 2019, 21:38:28.199","node-90","214,253,568","11,774,058"
"December 9th 2019, 21:38:28.199","node-31","232,034,304","7,427,668"
"December 9th 2019, 21:38:28.199","node-17","207,900,672","4,207,551"
"December 9th 2019, 21:38:28.199","node-55","209,166,336","4,362,714"
"December 9th 2019, 21:38:28.199","node-40","225,943,552","4,844,040"
"December 9th 2019, 21:38:28.199","node-87","234,672,128","6,450,535"
"December 9th 2019, 21:38:28.199","node-7","210,636,800","6,401,674"
"December 9th 2019, 21:38:28.199","node-10","207,953,920","5,665,663"
"December 9th 2019, 21:38:28.199","node-15","220,278,784","6,147,140"
"December 9th 2019, 21:38:28.199","node-92","214,872,064","4,628,788"
"December 9th 2019, 21:38:28.199","node-49","205,656,064","4,730,561"
"December 9th 2019, 21:38:28.199","node-57","216,813,568","9,755,902"
"December 9th 2019, 21:38:28.199","node-73","216,723,456","5,512,225"
"December 9th 2019, 21:38:28.199","node-82","219,344,896","5,551,533"
"December 9th 2019, 21:38:28.199","node-95","204,988,416","4,043,289"
"December 9th 2019, 21:38:11.732","node-91","214,642,688","4,256,757"
"December 9th 2019, 21:38:11.732","node-34","264,253,440","5,187,432"
"December 9th 2019, 21:38:11.732","node-30","227,803,136","6,404,715"
"December 9th 2019, 21:38:11.732","node-60","236,130,304","9,718,214"
"December 9th 2019, 21:38:11.732","node-54","227,258,368","6,108,967"
"December 9th 2019, 21:38:11.732","node-37","210,374,656","3,893,804"
"December 9th 2019, 21:38:11.732","node-18","203,972,608","7,594,123"
"December 9th 2019, 21:38:11.732","node-52","226,897,920","10,804,007"
"December 9th 2019, 21:38:11.732","node-86","215,711,744","5,785,204"
"December 9th 2019, 21:38:11.732","node-41","217,554,944","7,411,258"
"December 9th 2019, 21:38:11.732","node-81","217,513,984","8,383,910"
"December 9th 2019, 21:38:11.732","node-24","250,216,448","4,017,099"
"December 9th 2019, 21:38:11.732","node-89","226,332,672","4,846,438"
"December 9th 2019, 21:38:11.732","node-48","234,524,672","3,955,016"
"December 9th 2019, 21:38:11.732","node-94","218,513,408","8,815,827"
"December 9th 2019, 21:38:11.732","node-36","228,315,136","6,176,101"
"December 9th 2019, 21:38:11.732","node-16","97,341,440","4,921,942"
"December 9th 2019, 21:38:11.732","node-72","218,648,576","7,193,206"
"December 9th 2019, 21:38:11.732","node-28","217,649,152","6,585,063"
"December 9th 2019, 21:38:11.732","node-74","264,806,400","6,570,335"
"December 9th 2019, 21:38:08.888","node-70","225,333,248","7,120,538"
"December 9th 2019, 21:38:08.888","node-50","234,254,336","4,603,551"
"December 9th 2019, 21:38:08.888","node-47","353,849,344","7,500,993"
"December 9th 2019, 21:38:08.888","node-69","227,790,848","6,596,936"
"December 9th 2019, 21:38:08.888","node-79","230,252,544","6,171,521"
"December 9th 2019, 21:38:08.888","node-80","230,350,848","7,605,449"
"December 9th 2019, 21:38:08.888","node-2","207,388,672","8,200,908"
"December 9th 2019, 21:38:08.888","node-96","216,662,016","7,950,786"
"December 9th 2019, 21:38:08.888","node-46","218,374,144","2,897,109"
"December 9th 2019, 21:38:08.888","node-11","216,801,280","6,169,110"
"December 9th 2019, 21:38:08.888","node-4","203,694,080","6,460,501"
"December 9th 2019, 21:38:08.888","node-64","226,238,464","7,956,642"
"December 9th 2019, 21:38:08.888","node-38","212,135,936","3,147,973"
"December 9th 2019, 21:38:08.888","node-6","228,507,648","11,361,070"
"December 9th 2019, 21:38:08.888","node-20","211,415,040","4,908,679"
"December 9th 2019, 21:38:08.888","node-68","217,985,024","5,844,963"
"December 9th 2019, 21:38:08.888","node-98","229,814,272","7,423,437"
"December 9th 2019, 21:38:08.888","node-43","222,883,840","4,409,503"
"December 9th 2019, 21:38:08.888","node-85","221,339,648","7,473,620"
"December 9th 2019, 21:36:59.106","node-44","213,573,632","5,533,912"
"December 9th 2019, 21:36:59.106","node-8","229,330,944","4,527,674"
"December 9th 2019, 21:36:59.106","node-100","222,724,096","4,625,789"
"December 9th 2019, 21:36:59.106","node-39","229,154,816","5,317,590"
"December 9th 2019, 21:36:59.106","node-27","215,793,664","6,879,667"
"December 9th 2019, 21:36:59.106","node-67","231,632,896","5,349,310"
"December 9th 2019, 21:36:59.106","node-56","225,460,224","3,433,740"
"December 9th 2019, 21:36:59.106","node-12","204,517,376","6,475,329"
"December 9th 2019, 21:36:59.106","node-23","251,789,312","2,408,823"
"December 9th 2019, 21:36:59.106","node-32","231,399,424","5,492,030"
"December 9th 2019, 21:36:59.106","node-58","230,002,688","3,178,276"
"December 9th 2019, 21:36:59.106","node-83","212,287,488","5,396,268"
"December 9th 2019, 21:36:59.106","node-22","203,845,632","6,702,161"
"December 9th 2019, 21:36:59.106","node-1","132,538,368","4,320,751"
"December 9th 2019, 21:36:59.106","node-65","223,686,656","3,242,266"
"December 9th 2019, 21:36:59.106","node-71","224,268,288","4,008,196"
